Date,Open,High,Low,Close,Volume
10/20/2017,6.1438,6.1489,6.0909,6.1008,0
10/19/2017,6.1262,6.1504,6.1193,6.147,0
10/18/2017,6.1272,6.1361,6.1041,6.127,0
10/17/2017,6.1306,6.1392,6.104,6.1259,0
10/16/2017,6.1478,6.161,6.1217,6.1294,0
10/13/2017,6.1057,6.1659,6.1025,6.159,0
10/12/2017,6.0816,6.1186,6.0784,6.1068,0
10/11/2017,6.0701,6.0943,6.0643,6.0805,0
10/10/2017,6.053,6.086,6.0484,6.0701,0
10/9/2017,6.0456,6.075,6.0456,6.0523,0
10/6/2017,6.0881,6.0903,6.0351,6.0656,0
10/5/2017,6.1408,6.1413,6.0801,6.088,0
10/4/2017,6.12,6.15,6.1147,6.1388,0
10/3/2017,6.1139,6.1232,6.0806,6.12,0
10/2/2017,6.1185,6.1299,6.0889,6.1147,0
9/29/2017,6.137,6.1401,6.1054,6.1193,0
9/28/2017,6.1296,6.1406,6.0892,6.1379,0
9/27/2017,6.1611,6.164,6.1181,6.1296,0
9/26/2017,6.2013,6.2112,6.1391,6.1612,0
9/25/2017,6.2198,6.2298,6.1937,6.2016,0
9/22/2017,6.1912,6.2361,6.1723,6.2186,0
9/21/2017,6.2657,6.2695,6.1782,6.1924,0
9/20/2017,6.2539,6.319,6.2295,6.2652,0
9/19/2017,6.2229,6.2588,6.2074,6.2515,0
9/18/2017,6.2536,6.2809,6.2047,6.2228,0
9/15/2017,6.2543,6.2805,6.2373,6.2567,0
9/14/2017,6.2386,6.2631,6.2137,6.2551,0
9/13/2017,6.2639,6.285,6.2257,6.2386,0
9/12/2017,6.2724,6.2912,6.2494,6.262,0
9/11/2017,6.327,6.327,6.2627,6.2713,0
9/8/2017,6.2884,6.3399,6.2786,6.2963,0
9/7/2017,6.2604,6.2904,6.2397,6.2888,0
9/6/2017,6.2576,6.2766,6.2299,6.2604,0
9/5/2017,6.2153,6.2827,6.214,6.2576,0
9/4/2017,6.2081,6.24,6.2065,6.2165,0
9/1/2017,6.2194,6.2551,6.1973,6.234,0
8/31/2017,6.1849,6.2215,6.1573,6.2192,0
8/30/2017,6.2194,6.2572,6.1738,6.1851,0
8/29/2017,6.2294,6.2457,6.1835,6.2187,0
8/28/2017,6.2019,6.2382,6.1871,6.2298,0
8/25/2017,6.183,6.2215,6.1675,6.2003,0
8/24/2017,6.1844,6.1952,6.1547,6.1814,0
8/23/2017,6.1902,6.1982,6.1677,6.1856,0
8/22/2017,6.211,6.2238,6.1816,6.1914,0
8/21/2017,6.1928,6.223,6.1899,6.2114,0
8/18/2017,6.1684,6.2172,6.1566,6.2043,0
8/17/2017,6.1997,6.23,6.1634,6.1696,0
8/16/2017,6.1182,6.2069,6.1136,6.1983,0
8/15/2017,6.1425,6.1628,6.1083,6.1193,0
8/14/2017,6.166,6.1932,6.1325,6.1406,0
8/11/2017,6.1554,6.1857,6.1261,6.1743,0
8/10/2017,6.1623,6.184,6.1447,6.1563,0
8/9/2017,6.1882,6.1948,6.143,6.1651,0
8/8/2017,6.1846,6.2141,6.1675,6.1906,0
8/7/2017,6.189,6.2161,6.1759,6.1879,0
8/4/2017,6.2128,6.242,6.1666,6.1978,0
8/3/2017,6.2242,6.2303,6.1839,6.214,0
8/2/2017,6.2241,6.2508,6.2022,6.2279,0
8/1/2017,6.2496,6.2824,6.2162,6.2261,0
7/31/2017,6.2347,6.2517,6.2103,6.2505,0
7/28/2017,6.2185,6.2549,6.1965,6.2376,0
7/27/2017,6.248,6.3004,6.2105,6.2218,0
7/26/2017,6.1969,6.2591,6.1497,6.252,0
7/25/2017,6.1816,6.2246,6.167,6.1974,0
7/24/2017,6.1751,6.2211,6.1639,6.186,0
7/21/2017,6.2153,6.2194,6.1468,6.1818,0
7/20/2017,6.2084,6.2378,6.1654,6.2157,0
7/19/2017,6.1744,6.2175,6.1707,6.2096,0
7/18/2017,6.0865,6.1994,6.0732,6.1787,0
7/17/2017,6.0991,6.1203,6.0767,6.0878,0
7/14/2017,6.0327,6.1153,6.0286,6.1128,0
7/13/2017,5.9964,6.0476,5.9892,6.0359,0
7/12/2017,5.9638,6.0049,5.9606,5.9974,0
7/11/2017,5.9396,5.9699,5.9368,5.9663,0
7/10/2017,5.9368,5.9507,5.9249,5.9432,0
7/7/2017,5.9215,5.9553,5.9122,5.9416,0
7/6/2017,5.9335,5.9471,5.9164,5.9251,0
7/5/2017,5.9302,5.9589,5.9074,5.9364,0
7/4/2017,5.9817,6.003,5.9239,5.9366,0
7/3/2017,5.9956,6.0089,5.9672,5.9842,0
6/30/2017,5.9962,6.023,5.9827,6.0039,0
6/29/2017,5.961,6.0007,5.9549,5.9974,0
6/28/2017,5.9151,5.9665,5.9101,5.963,0
6/27/2017,5.9127,5.9476,5.9069,5.9153,0
6/26/2017,5.9,5.9291,5.8915,5.9152,0
6/23/2017,5.8776,5.9161,5.8755,5.9039,0
6/22/2017,5.8921,5.9104,5.8747,5.8819,0
6/21/2017,5.9105,5.9205,5.8813,5.8927,0
6/20/2017,5.9232,5.9466,5.9026,5.9135,0
6/19/2017,5.9395,5.9524,5.912,5.9268,0
6/16/2017,5.9104,5.955,5.9068,5.9444,0
6/15/2017,5.9143,5.9535,5.9016,5.9128,0
6/14/2017,5.8767,5.9566,5.87,5.9167,0
6/13/2017,5.8781,5.9016,5.8652,5.8774,0
6/12/2017,5.8656,5.8876,5.861,5.8818,0
6/9/2017,5.8831,5.8879,5.8602,5.8716,0
6/8/2017,5.8818,5.8933,5.8619,5.8839,0
6/7/2017,5.8508,5.8991,5.8428,5.8854,0
6/6/2017,5.8332,5.865,5.8078,5.8521,0
6/5/2017,5.781,5.8457,5.7721,5.8341,0
6/2/2017,5.7437,5.804,5.7404,5.7993,0
6/1/2017,5.7875,5.8077,5.7403,5.7454,0
5/31/2017,5.8165,5.8266,5.781,5.7899,0
5/30/2017,5.7954,5.8218,5.7772,5.8178,0
5/29/2017,5.7893,5.8105,5.786,5.7991,0
5/26/2017,5.806,5.8158,5.7814,5.8036,0
5/25/2017,5.8439,5.857,5.8017,5.8076,0
5/24/2017,5.8227,5.8488,5.7944,5.8452,0
5/23/2017,5.8191,5.8579,5.8089,5.8243,0
5/22/2017,5.7991,5.8327,5.7833,5.8205,0
5/19/2017,5.7691,5.8135,5.7615,5.8074,0
5/18/2017,5.7814,5.8145,5.765,5.7729,0
5/17/2017,5.7811,5.7995,5.7508,5.7854,0
5/16/2017,5.7718,5.7934,5.757,5.7839,0
5/15/2017,5.7553,5.7999,5.7512,5.7731,0
5/12/2017,5.7468,5.7842,5.7367,5.7564,0
5/11/2017,5.7345,5.753,5.7077,5.7477,0
5/10/2017,5.7163,5.7618,5.7093,5.7374,0
5/9/2017,5.7493,5.7594,5.7025,5.7172,0
5/8/2017,5.7621,5.7801,5.7399,5.7501,0
5/5/2017,5.765,5.7835,5.7322,5.777,0
5/4/2017,5.7749,5.7821,5.7425,5.766,0
5/3/2017,5.8596,5.8716,5.7704,5.7766,0
5/2/2017,5.8518,5.8785,5.8409,5.8639,0
5/1/2017,5.7984,5.8654,5.7984,5.8541,0
4/28/2017,5.8053,5.8299,5.7895,5.8248,0
4/27/2017,5.8141,5.8337,5.7867,5.8082,0
4/26/2017,5.8611,5.8793,5.7977,5.8155,0
4/25/2017,5.8854,5.8907,5.8488,5.8624,0
4/24/2017,5.8925,5.9055,5.858,5.8894,0
4/21/2017,5.8512,5.8684,5.8404,5.8648,0
4/20/2017,5.8271,5.868,5.8217,5.8521,0
4/19/2017,5.8733,5.8823,5.8215,5.8288,0
4/18/2017,5.8952,5.9047,5.8538,5.8772,0
4/17/2017,5.8815,5.9191,5.8792,5.8992,0
4/14/2017,5.8817,5.8975,5.8716,5.8895,0
4/13/2017,5.8454,5.9043,5.8396,5.8838,0
4/12/2017,5.8251,5.8507,5.8042,5.8448,0
4/11/2017,5.8277,5.8409,5.8056,5.8276,0
4/10/2017,5.8219,5.8363,5.806,5.8285,0
4/7/2017,5.8619,5.8678,5.8185,5.8263,0
4/6/2017,5.8798,5.8869,5.8498,5.8632,0
4/5/2017,5.8766,5.899,5.8708,5.881,0
4/4/2017,5.907,5.9189,5.8601,5.8786,0
4/3/2017,5.9236,5.9414,5.8965,5.9103,0
3/31/2017,5.9359,5.9536,5.9199,5.9281,0
3/30/2017,5.9569,5.9689,5.932,5.9368,0
3/29/2017,5.9277,5.9648,5.9237,5.9589,0
3/28/2017,5.9162,5.9463,5.8905,5.9302,0
3/27/2017,5.9129,5.9425,5.9068,5.917,0
3/24/2017,5.9227,5.9358,5.904,5.9195,0
3/23/2017,5.9619,5.9643,5.9167,5.9246,0
3/22/2017,5.97,5.9745,5.9308,5.9624,0
3/21/2017,6.0019,6.0187,5.9642,5.9727,0
3/20/2017,5.9752,6.0178,5.9618,6.0028,0
3/17/2017,5.9593,5.9957,5.9464,5.9789,0
3/16/2017,5.9846,5.9934,5.9442,5.9606,0
3/15/2017,5.8705,5.9968,5.8647,5.987,0
3/14/2017,5.8777,5.8885,5.8549,5.8718,0
3/13/2017,5.8581,5.898,5.8445,5.8781,0
3/10/2017,5.827,5.8692,5.8189,5.8559,0
3/9/2017,5.8446,5.8529,5.8157,5.8275,0
3/8/2017,5.8891,5.9088,5.8397,5.8456,0
3/7/2017,5.8829,5.929,5.8794,5.8915,0
3/6/2017,5.8836,5.91,5.8734,5.8846,0
3/3/2017,5.8753,5.899,5.8526,5.8965,0
3/2/2017,5.9572,5.9644,5.8619,5.8777,0
3/1/2017,5.9427,5.9768,5.9244,5.9601,0
2/28/2017,5.9537,5.9729,5.9314,5.9444,0
2/27/2017,5.9495,5.9835,5.9435,5.9558,0
2/24/2017,5.9849,5.9943,5.9455,5.9558,0
2/23/2017,5.9755,6.0079,5.9459,5.9869,0
2/22/2017,5.9551,5.9871,5.9481,5.9779,0
2/21/2017,5.9622,5.969,5.9332,5.9575,0
2/20/2017,5.9449,5.9715,5.9401,5.9673,0
2/17/2017,5.967,5.9867,5.9379,5.9542,0
2/16/2017,5.9809,6.0034,5.96,5.9698,0
2/15/2017,5.9453,5.9913,5.9235,5.9827,0
2/14/2017,5.9217,5.9741,5.9079,5.947,0
2/13/2017,5.9492,5.9646,5.9167,5.9276,0
2/10/2017,5.9148,5.9709,5.9061,5.9551,0
2/9/2017,5.9313,5.9463,5.9004,5.9157,0
2/8/2017,5.9173,5.9475,5.9011,5.9318,0
2/7/2017,5.942,5.9587,5.8977,5.9159,0
2/6/2017,5.9471,5.9641,5.9146,5.9425,0
2/3/2017,5.9416,5.971,5.9111,5.9605,0
2/2/2017,5.8839,5.9732,5.8738,5.9421,0
2/1/2017,5.885,5.8957,5.8546,5.8861,0
1/31/2017,5.8589,5.9013,5.8473,5.8852,0
1/30/2017,5.847,5.8722,5.8365,5.8618,0
1/27/2017,5.8433,5.8798,5.824,5.8594,0
1/26/2017,5.8723,5.884,5.8313,5.8457,0
1/25/2017,5.8798,5.8956,5.8261,5.8743,0
1/24/2017,5.8794,5.904,5.8547,5.8815,0
1/23/2017,5.8596,5.8894,5.8488,5.8818,0
1/20/2017,5.8624,5.8883,5.8291,5.8612,0
1/19/2017,5.8209,5.877,5.8094,5.8655,0
1/18/2017,5.8654,5.8716,5.8154,5.8215,0
1/17/2017,5.7969,5.8707,5.7865,5.8687,0
1/16/2017,5.8097,5.8232,5.7811,5.799,0
1/13/2017,5.8008,5.825,5.7741,5.8178,0
1/12/2017,5.7694,5.8333,5.7586,5.8025,0
1/11/2017,5.7134,5.7947,5.6995,5.7704,0
1/10/2017,5.7022,5.7269,5.6834,5.7147,0
1/9/2017,5.6552,5.7207,5.6484,5.7035,0
1/6/2017,5.6869,5.7094,5.6486,5.6601,0
1/5/2017,5.6464,5.7057,5.6349,5.689,0
1/4/2017,5.5992,5.6546,5.5888,5.6489,0
1/3/2017,5.5725,5.6174,5.5644,5.6044,0
1/2/2017,5.6023,5.6078,5.5539,5.5738,0
12/30/2016,5.5951,5.6204,5.5856,5.5957,0
12/29/2016,5.5671,5.6053,5.5573,5.598,0
12/28/2016,5.5694,5.602,5.553,5.5708,0
12/27/2016,5.5798,5.585,5.5623,5.5758,0
12/26/2016,5.5659,5.6121,5.5498,5.5799,0
12/23/2016,5.5994,5.6117,5.5506,5.5731,0
12/22/2016,5.617,5.6354,5.5833,5.6018,0
12/21/2016,5.637,5.6528,5.6109,5.6186,0
12/20/2016,5.6267,5.6412,5.6056,5.6379,0
12/19/2016,5.6567,5.6783,5.6205,5.6277,0
12/16/2016,5.7087,5.7222,5.6382,5.6739,0
12/15/2016,5.7454,5.7678,5.6886,5.7107,0
12/14/2016,5.8151,5.8392,5.7334,5.7458,0
12/13/2016,5.8151,5.8365,5.7942,5.8162,0
12/12/2016,5.7787,5.8214,5.759,5.8167,0
12/9/2016,5.7816,5.8179,5.764,5.7834,0
12/8/2016,5.8007,5.824,5.7568,5.7863,0
12/7/2016,5.7855,5.8064,5.7476,5.8032,0
12/6/2016,5.7935,5.8038,5.7588,5.7866,0
12/5/2016,5.7754,5.8145,5.7446,5.7949,0
12/2/2016,5.7487,5.7938,5.7353,5.7873,0
12/1/2016,5.7256,5.7579,5.713,5.7508,0
11/30/2016,5.8037,5.8175,5.7147,5.7286,0
11/29/2016,5.8009,5.8157,5.76,5.8049,0
11/28/2016,5.7592,5.8148,5.7561,5.804,0
11/25/2016,5.7417,5.8037,5.7346,5.774,0
11/24/2016,5.7275,5.7546,5.7064,5.7457,0
11/23/2016,5.7399,5.7773,5.7138,5.7284,0
11/22/2016,5.7145,5.7504,5.7021,5.7408,0
11/21/2016,5.6798,5.7293,5.666,5.7151,0
11/18/2016,5.7427,5.7595,5.6821,5.6922,0
11/17/2016,5.8018,5.8216,5.734,5.7459,0
11/16/2016,5.8633,5.8736,5.7835,5.8028,0
11/15/2016,5.8572,5.882,5.8225,5.8637,0
11/14/2016,5.8351,5.872,5.8321,5.8608,0
11/11/2016,5.9036,5.9199,5.8333,5.8595,0
11/10/2016,5.92,6.0063,5.8666,5.9052,0
11/9/2016,6.0156,6.0277,5.875,5.9218,0
11/8/2016,5.9915,6.032,5.9601,6.0192,0
11/7/2016,5.9482,5.996,5.9355,5.9929,0
11/4/2016,5.9547,5.9694,5.9324,5.9511,0
11/3/2016,5.937,5.9624,5.9192,5.9581,0
11/2/2016,5.934,5.9568,5.9007,5.9409,0
11/1/2016,5.8999,5.9652,5.8895,5.9345,0
10/31/2016,5.8857,5.9097,5.874,5.9017,0
10/28/2016,5.8845,5.9032,5.8576,5.8938,0
10/27/2016,5.9332,5.9372,5.876,5.8865,0
10/26/2016,5.9294,5.9794,5.918,5.9344,0
10/25/2016,5.9029,5.9386,5.8847,5.931,0
10/24/2016,5.8917,5.9291,5.8866,5.9038,0
10/21/2016,5.9147,5.9397,5.8832,5.9021,0
10/20/2016,5.9895,6.0008,5.9097,5.9172,0
10/19/2016,5.948,5.9963,5.9395,5.9905,0
10/18/2016,5.9179,5.9687,5.9124,5.9479,0
10/17/2016,5.9032,5.9241,5.8797,5.9189,0
10/14/2016,5.8699,5.9411,5.8586,5.9124,0
10/13/2016,5.864,5.8823,5.8217,5.8716,0
10/12/2016,5.8454,5.8915,5.8405,5.8653,0
10/11/2016,5.8993,5.9081,5.8408,5.849,0
10/10/2016,5.8771,5.9179,5.8769,5.9016,0
10/7/2016,5.8827,5.9162,5.8572,5.8784,0
10/6/2016,5.9125,5.9163,5.8635,5.884,0
10/5/2016,5.91,5.9309,5.8876,5.9122,0
10/4/2016,5.9482,5.9669,5.8981,5.9116,0
10/3/2016,5.9357,5.9601,5.9225,5.9518,0
9/30/2016,5.9207,5.9572,5.8833,5.9444,0
9/29/2016,5.9629,5.9805,5.9091,5.9224,0
9/28/2016,5.9447,5.9671,5.9246,5.9645,0
9/27/2016,5.9215,5.969,5.9001,5.9459,0
9/26/2016,5.9043,5.9341,5.8941,5.9223,0
9/23/2016,5.9264,5.9381,5.8988,5.9108,0
9/22/2016,5.9116,5.9544,5.8974,5.9288,0
9/21/2016,5.8578,5.9183,5.841,5.9128,0
9/20/2016,5.8435,5.8689,5.839,5.8624,0
9/19/2016,5.8065,5.8755,5.7947,5.8446,0
9/16/2016,5.8278,5.8414,5.7976,5.8117,0
9/15/2016,5.7917,5.8365,5.7743,5.8302,0
9/14/2016,5.7875,5.8182,5.7782,5.795,0
9/13/2016,5.8671,5.8722,5.771,5.7919,0
9/12/2016,5.8483,5.8721,5.8114,5.8697,0
9/9/2016,5.9275,5.9422,5.8432,5.8499,0
9/8/2016,5.9501,5.9979,5.9195,5.9295,0
9/7/2016,5.9605,5.9721,5.9318,5.9511,0
9/6/2016,5.8765,5.9642,5.8749,5.9627,0
9/5/2016,5.8636,5.9024,5.8605,5.8804,0
9/2/2016,5.8547,5.9084,5.8424,5.8728,0
9/1/2016,5.8282,5.8636,5.8192,5.8588,0
8/31/2016,5.8254,5.8445,5.8084,5.8295,0
8/30/2016,5.8655,5.8803,5.8152,5.8278,0
8/29/2016,5.8601,5.8819,5.8344,5.871,0
8/26/2016,5.9051,5.9657,5.8536,5.8674,0
8/25/2016,5.9019,5.9251,5.8925,5.9077,0
8/24/2016,5.9036,5.9192,5.8819,5.903,0
8/23/2016,5.9074,5.9383,5.899,5.9046,0
8/22/2016,5.8946,5.924,5.8769,5.9063,0
8/19/2016,5.9588,5.9667,5.8894,5.9141,0
8/18/2016,5.9357,5.9897,5.9248,5.9592,0
8/17/2016,5.9623,5.977,5.8986,5.936,0
8/16/2016,5.9492,6.0114,5.9334,5.9666,0
8/15/2016,5.9293,5.9668,5.9198,5.9513,0
8/12/2016,5.9714,5.9917,5.9267,5.9311,0
8/11/2016,5.9696,6.015,5.9635,5.9717,0
8/10/2016,5.9491,6.0168,5.94,5.9748,0
8/9/2016,5.9337,5.9636,5.9087,5.9509,0
8/8/2016,5.902,5.9521,5.8891,5.9348,0
8/5/2016,5.9156,5.9442,5.889,5.9094,0
8/4/2016,5.8864,5.9294,5.8806,5.9166,0
8/3/2016,5.9055,5.9108,5.8701,5.8881,0
8/2/2016,5.8464,5.928,5.8159,5.906,0
8/1/2016,5.8869,5.9099,5.8404,5.8489,0
7/29/2016,5.8201,5.9081,5.8084,5.8935,0
7/28/2016,5.8074,5.8575,5.8033,5.8192,0
7/27/2016,5.8189,5.8675,5.7532,5.8106,0
7/26/2016,5.7924,5.8518,5.7857,5.8198,0
7/25/2016,5.7862,5.8145,5.7775,5.7941,0
7/22/2016,5.812,5.8265,5.7705,5.7915,0
7/21/2016,5.7993,5.8282,5.7779,5.8144,0
7/20/2016,5.8186,5.8303,5.785,5.7998,0
7/19/2016,5.8843,5.889,5.7953,5.8195,0
7/18/2016,5.8743,5.8994,5.8716,5.8863,0
7/15/2016,5.9159,5.951,5.8581,5.8762,0
7/14/2016,5.8992,5.9374,5.8852,5.9172,0
7/13/2016,5.911,5.9273,5.8767,5.9008,0
7/12/2016,5.8405,5.9417,5.8374,5.9131,0
7/11/2016,5.8651,5.8788,5.8331,5.8429,0
7/8/2016,5.8012,5.8755,5.7927,5.8713,0
7/7/2016,5.8327,5.8547,5.7909,5.8064,0
7/6/2016,5.7855,5.844,5.7445,5.8336,0
7/5/2016,5.8447,5.8551,5.7796,5.7891,0
7/4/2016,5.7749,5.8574,5.7702,5.849,0
7/1/2016,5.7805,5.8238,5.7629,5.8184,0
6/30/2016,5.7803,5.7994,5.7173,5.7801,0
6/29/2016,5.7262,5.7873,5.7198,5.782,0
6/28/2016,5.6823,5.7546,5.6785,5.7322,0
6/27/2016,5.7862,5.7928,5.6767,5.6913,0
6/24/2016,5.8973,5.9367,5.6659,5.7923,0
6/23/2016,5.8169,5.9093,5.8092,5.9037,0
6/22/2016,5.7759,5.8397,5.7705,5.8197,0
6/21/2016,5.7844,5.8334,5.7743,5.781,0
6/20/2016,5.7378,5.8065,5.7378,5.788,0
6/17/2016,5.7119,5.7537,5.7067,5.7416,0
6/16/2016,5.7451,5.7714,5.652,5.713,0
6/15/2016,5.7098,5.7781,5.6889,5.7487,0
6/14/2016,5.7294,5.7498,5.6856,5.7109,0
6/13/2016,5.7219,5.7562,5.7101,5.7349,0
6/10/2016,5.7633,5.7736,5.7182,5.7226,0
6/9/2016,5.7964,5.8261,5.7573,5.7689,0
6/8/2016,5.7904,5.8095,5.7667,5.7972,0
6/7/2016,5.721,5.7982,5.7138,5.7928,0
6/6/2016,5.7208,5.7419,5.6798,5.7223,0
6/3/2016,5.6169,5.7265,5.6053,5.7234,0
6/2/2016,5.6396,5.6471,5.5936,5.6174,0
6/1/2016,5.6222,5.6743,5.6128,5.6389,0
5/31/2016,5.5773,5.6471,5.5742,5.6211,0
5/30/2016,5.5737,5.5865,5.5491,5.5804,0
5/27/2016,5.6096,5.6215,5.5661,5.5784,0
5/26/2016,5.5896,5.6251,5.5604,5.6124,0
5/25/2016,5.5789,5.607,5.5689,5.5905,0
5/24/2016,5.6072,5.6153,5.547,5.5802,0
5/23/2016,5.6093,5.6408,5.5857,5.6112,0
5/20/2016,5.6126,5.6319,5.6,5.6106,0
5/19/2016,5.6119,5.6252,5.5711,5.6139,0
5/18/2016,5.6833,5.6936,5.6032,5.6143,0
5/17/2016,5.6578,5.7201,5.6501,5.6858,0
5/16/2016,5.6304,5.6752,5.6149,5.6594,0
5/13/2016,5.6821,5.688,5.6293,5.6427,0
5/12/2016,5.7207,5.7271,5.6691,5.6845,0
5/11/2016,5.714,5.7455,5.6908,5.7242,0
5/10/2016,5.6792,5.7238,5.6647,5.7152,0
5/9/2016,5.7073,5.7319,5.6689,5.6801,0
5/6/2016,5.7922,5.8073,5.6924,5.719,0
5/5/2016,5.7873,5.8325,5.782,5.7955,0
5/4/2016,5.8058,5.8342,5.7766,5.7885,0
5/3/2016,5.9478,5.9904,5.805,5.8093,0
5/2/2016,5.8921,5.9535,5.8859,5.9475,0
4/29/2016,5.9142,5.9494,5.8811,5.8977,0
4/28/2016,5.8839,5.9414,5.8715,5.9162,0
4/27/2016,6.0061,6.0264,5.8518,5.8848,0
4/26/2016,5.9809,6.024,5.9681,6.0088,0
