Date,Open,High,Low,Close,Adj Close,Volume
3/11/2013,78.364601,79.234802,76.6726,77.639503,67.398811,2154766
3/12/2013,75.995796,76.865997,75.125603,76.189102,66.139717,3034439
3/13/2013,76.865997,76.865997,75.463997,75.8508,65.846039,1568439
3/14/2013,74.932198,76.044098,74.642197,75.173897,65.258415,2928269
3/15/2013,75.754097,76.769302,72.660103,72.901802,63.286018,12806197
3/18/2013,73.433601,74.932198,72.660103,74.448799,64.628967,4368263
3/19/2013,75.173897,75.319,72.515099,73.578598,63.873539,2984157
3/20/2013,72.611702,74.932198,72.611702,74.883904,65.006691,1673963
3/21/2013,74.061996,75.222298,73.965401,74.448799,64.628967,1576431
3/22/2013,74.690498,75.512299,73.965401,75.270599,65.342377,1306655
3/25/2013,75.415703,75.899101,73.675301,75.077202,65.174484,1605362
3/26/2013,75.077202,75.560699,73.965401,74.158699,64.377129,1855994
3/27/2013,76.189102,76.189102,75.415703,75.995796,65.971909,2521545
3/28/2013,75.415703,76.237503,72.515099,73.433601,63.747673,4295646
4/2/2013,73.433601,74.787201,72.8535,74.110397,64.335197,2569717
4/3/2013,74.738899,75.222298,73.578598,74.448799,64.628967,1248225
4/5/2013,74.448799,75.415703,72.708397,73.046799,63.411892,3774476
4/8/2013,72.5634,72.998497,72.2733,72.611702,63.03418,7566030
4/9/2013,72.660103,74.255402,72.611702,73.288597,63.621784,1411472
4/10/2013,73.288597,73.723602,72.515099,72.998497,63.369946,1523273
4/11/2013,73.917,75.899101,73.868698,75.0289,65.132545,3077673
4/12/2013,75.222298,75.367302,74.545502,74.883904,65.006691,1766026
4/15/2013,74.932198,74.980598,74.352097,74.787201,64.922722,1654854
4/16/2013,75.415703,75.802399,74.545502,75.512299,65.552185,1789135
4/17/2013,75.995796,76.6726,74.835503,75.367302,65.426323,2038243
4/18/2013,73.530296,74.738899,72.901802,74.352097,64.545021,2530080
4/19/2013,74.787201,75.0289,73.578598,74.835503,64.964668,1671377
4/22/2013,75.560699,75.8508,74.448799,75.754097,65.7621,2103701
4/23/2013,76.527496,76.527496,74.110397,74.835503,64.964668,1426363
4/24/2013,74.980598,76.189102,74.110397,74.980598,65.09063,3779732
4/25/2013,75.415703,75.415703,74.738899,75.077202,65.174484,2879702
4/26/2013,75.802399,76.3825,75.270599,75.657402,65.678154,4730915
4/29/2013,76.430901,76.479202,75.077202,75.222298,65.300438,2814652
4/30/2013,75.609001,77.736099,75.415703,77.542801,67.314873,3137851
5/2/2013,77.542801,78.993103,77.349403,77.349403,67.14698,2616329
5/3/2013,78.316299,79.089798,77.349403,77.736099,67.482666,1932923
5/6/2013,78.799698,78.8964,77.301003,77.977898,67.692574,601956
5/7/2013,77.977898,78.316299,77.252701,77.542801,67.314873,2716081
5/8/2013,76.769302,78.316299,76.769302,77.881203,67.608635,2300533
5/9/2013,78.799698,81.8937,78.316299,81.748596,70.965904,4973917
5/10/2013,81.990303,82.570503,81.265198,82.183701,71.343636,2204092
5/13/2013,82.570503,85.4711,82.183701,84.939301,73.735748,2821010
5/14/2013,85.084297,85.084297,81.410202,82.377098,71.511513,2523097
