Date,Open,High,Low,Close,Adj Close,Volume
3/11/2013,12363.08984,12403.9502,12300.83008,12349.04981,12349.04981,332300
3/12/2013,12433.59961,12461.96973,12314.80957,12314.80957,12314.80957,306500
3/13/2013,12252.29004,12339.4502,12234.48047,12239.66016,12239.66016,195900
3/14/2013,12332.16016,12395.73047,12248.65039,12381.19043,12381.19043,171500
3/15/2013,12437.67969,12560.9502,12434.46973,12560.9502,12560.9502,251000
3/18/2013,12365.44043,12373.16992,12220.62988,12220.62988,12220.62988,195900
3/19/2013,12405.61035,12491.16016,12401.12012,12468.23047,12468.23047,165200
3/21/2013,12592,12650.25977,12586.05957,12635.69043,12635.69043,193300
3/22/2013,12498.50977,12522.04981,12338.53027,12338.53027,12338.53027,168000
3/25/2013,12507.61035,12594.36035,12480.41992,12546.45996,12546.45996,169900
3/26/2013,12461.79004,12540.12012,12456.04004,12471.62012,12471.62012,187500
3/27/2013,12476.58008,12502.25977,12442.38965,12493.79004,12493.79004,152900
3/28/2013,12457.12988,12462.86035,12286.37012,12335.95996,12335.95996,204600
3/29/2013,12405.53027,12425.95996,12319.75,12397.91016,12397.91016,181500
4/1/2013,12371.33984,12384.83008,12133,12135.01953,12135.01953,198200
4/2/2013,12051.57031,12107.40039,11805.78027,12003.42969,12003.42969,274600
4/3/2013,12112.08984,12362.2002,12102.04981,12362.2002,12362.2002,235100
4/4/2013,12188.21973,12634.54004,12075.96973,12634.54004,12634.54004,309400
4/5/2013,12880.82031,13225.62012,12831.09961,12833.63965,12833.63965,477400
4/8/2013,13082.61035,13225.21973,13080.29004,13192.58984,13192.58984,313900
4/9/2013,13309.12988,13331.38965,13151.73047,13192.34961,13192.34961,287600
4/10/2013,13177.30957,13325.15039,13177.30957,13288.12988,13288.12988,359800
4/11/2013,13444.9502,13549.16016,13384.11035,13549.16016,13549.16016,368500
4/12/2013,13568.25,13568.25,13402.86035,13485.13965,13485.13965,352000
4/15/2013,13345.86035,13408.29004,13257.86035,13275.66016,13275.66016,321000
4/16/2013,13023.91016,13312.23047,13004.45996,13221.44043,13221.44043,321600
4/17/2013,13330.5,13397.5,13318.69043,13382.88965,13382.88965,277400
4/18/2013,13272.21973,13377.74023,13200.84961,13220.07031,13220.07031,305000
4/19/2013,13268.42969,13338.75,13186.88965,13316.48047,13316.48047,236000
4/22/2013,13537.16992,13611.58008,13529.44043,13568.37012,13568.37012,246200
4/23/2013,13545.59961,13585.34961,13505.53027,13529.65039,13529.65039,240200
4/24/2013,13687.28027,13843.45996,13686.78027,13843.45996,13843.45996,307400
4/25/2013,13887.53027,13974.25977,13827.95996,13926.08008,13926.08008,294500
4/26/2013,13978.98047,13983.87012,13852.2002,13884.12988,13884.12988,248300
4/30/2013,13854.82031,13897.05957,13778.75,13860.86035,13860.86035,237500
5/1/2013,13837.71973,13844.82031,13782,13799.34961,13799.34961,185400
5/2/2013,13727.25,13780.48047,13637.95996,13694.04004,13694.04004,179900
5/7/2013,13960.04004,14196.37988,13951.80957,14180.24023,14180.24023,217200
5/8/2013,14196.2002,14421.37988,14186.83008,14285.69043,14285.69043,252600
5/9/2013,14366.9502,14409.82031,14191.48047,14191.48047,14191.48047,268300
5/10/2013,14449.24023,14636.80957,14426.74023,14607.54004,14607.54004,312500
5/13/2013,14759.5,14849.00977,14727.7002,14782.20996,14782.20996,387200
5/14/2013,14822.55957,14839.79004,14755.08008,14758.41992,14758.41992,304700
5/15/2013,14962.33984,15108.83008,14956.37988,15096.03027,15096.03027,435000
5/16/2013,15146.04981,15155.71973,14879.50977,15037.24023,15037.24023,375100
5/17/2013,14926.41992,15157.32031,14902.29981,15138.12012,15138.12012,314500
5/20/2013,15260.61035,15381.74023,15245.79981,15360.80957,15360.80957,368100
5/21/2013,15264.79004,15388.37012,15264.41992,15381.01953,15381.01953,514100
5/22/2013,15440.69043,15706.62988,15432.63965,15627.25977,15627.25977,476800
5/23/2013,15739.98047,15942.59961,14483.98047,14483.98047,14483.98047,595200
5/24/2013,14731.75,15007.5,13981.51953,14612.4502,14612.4502,461200
5/27/2013,14373.82031,14381.28027,14027.41992,14142.65039,14142.65039,307400
5/28/2013,13943.62012,14399.78027,13943.62012,14311.98047,14311.98047,336300
5/29/2013,14492.54981,14512.28027,14243.49023,14326.45996,14326.45996,297000
5/30/2013,14072.90039,14098.16016,13555.66016,13589.03027,13589.03027,321600
5/31/2013,13804.23047,13916.55957,13681.38965,13774.54004,13774.54004,280500
6/3/2013,13551.36035,13562.87012,13261.82031,13261.82031,13261.82031,282300
6/4/2013,13186.59961,13610.25,13060.94043,13533.75977,13533.75977,378300
6/5/2013,13566.75,13711.41992,13011.16016,13014.87012,13014.87012,303700
6/6/2013,12925.29004,13238.53027,12862.01953,12904.01953,12904.01953,314000
6/7/2013,12706.41016,13106.2002,12548.2002,12877.53027,12877.53027,324500
6/10/2013,13141.84961,13514.2002,13141.37012,13514.2002,13514.2002,241400
6/11/2013,13504.76953,13584.30957,13296.30957,13317.62012,13317.62012,260200
6/12/2013,13087.66016,13332.71973,12994.08008,13289.32031,13289.32031,205500
6/13/2013,13038.01953,13050.11035,12415.84961,12445.37988,12445.37988,240900
6/14/2013,12668.90039,12900.65039,12629.30957,12686.51953,12686.51953,278200
6/17/2013,12584.37012,13033.12012,12549.82031,13033.12012,13033.12012,171900
6/18/2013,13015.15039,13139.48047,12919.03027,13007.28027,13007.28027,158700
6/19/2013,13233.08008,13296.62012,13107.65039,13245.21973,13245.21973,201900
6/20/2013,13101.84961,13190.82031,12966.41016,13014.58008,13014.58008,200700
6/21/2013,12787.87012,13330.34961,12702.66992,13230.12988,13230.12988,241000
6/24/2013,13417.54004,13426.12988,13026.23047,13062.78027,13062.78027,162500
6/25/2013,13081.62012,13234.88965,12758.21973,12969.33984,12969.33984,199200
6/26/2013,13152.75,13189.83984,12826.50977,12834.00977,12834.00977,173400
6/27/2013,12968.71973,13213.54981,12873.5,13213.54981,13213.54981,182400
6/28/2013,13383.91992,13724.44043,13354.7002,13677.32031,13677.32031,234400
7/1/2013,13746.71973,13862.70996,13562.7002,13852.5,13852.5,172300
7/2/2013,13969.15039,14098.74023,13898.54004,14098.74023,14098.74023,214100
7/3/2013,14149.99023,14164.76953,13984.08008,14055.55957,14055.55957,200600
7/4/2013,13970.26953,14093.01953,13962.29981,14018.92969,14018.92969,143600
7/5/2013,14150.84961,14309.96973,14149.5,14309.96973,14309.96973,179400
7/8/2013,14491.07031,14497.65039,14109.33984,14109.33984,14109.33984,220500
7/9/2013,14295.44043,14472.90039,14186.03027,14472.90039,14472.90039,197600
7/10/2013,14464.82031,14555.33008,14287.69043,14416.59961,14416.59961,178200
7/11/2013,14275.25977,14496.66992,14275.25977,14472.58008,14472.58008,167500
7/12/2013,14475.16992,14574.16992,14417.29981,14506.25,14506.25,184900
7/16/2013,14594.87988,14638.79981,14550.88965,14599.12012,14599.12012,186100
7/17/2013,14491.79981,14615.04004,14460.55957,14615.04004,14615.04004,247700
7/18/2013,14645.25,14827.73047,14645.25,14808.5,14808.5,191300
7/19/2013,14909.75977,14953.29004,14413.28027,14589.91016,14589.91016,269400
7/22/2013,14770.01953,14770.01953,14514.29004,14658.04004,14658.04004,177500
7/23/2013,14555.36035,14820.17969,14549.05957,14778.50977,14778.50977,163100
7/24/2013,14719.63965,14751.87012,14630.67969,14731.28027,14731.28027,143000
7/25/2013,14747.20996,14748.76953,14533.20996,14562.92969,14562.92969,158200
7/26/2013,14339.38965,14376.00977,14114.51953,14129.98047,14129.98047,196100
7/29/2013,13899.26953,13953.84961,13661.12988,13661.12988,13661.12988,184700
7/30/2013,13634.2002,13909.4502,13613.78027,13869.82031,13869.82031,183400
7/31/2013,13733.54981,13836.03027,13644.20996,13668.32031,13668.32031,186500
8/1/2013,13674.5,14005.76953,13645.61035,14005.76953,14005.76953,195700
8/2/2013,14178.66016,14466.16016,14146.91992,14466.16016,14466.16016,193500
8/5/2013,14318.20996,14370.98047,14225.5,14258.04004,14258.04004,134100
8/6/2013,14237.09961,14401.05957,14031.61035,14401.05957,14401.05957,154000
8/7/2013,14155.9502,14164.7002,13824.94043,13824.94043,13824.94043,178500
8/8/2013,13779.46973,14031.13965,13556.65039,13605.55957,13605.55957,167700
8/9/2013,13673.49023,13754.95996,13527.80957,13615.19043,13615.19043,159100
8/12/2013,13469.7002,13658.86035,13430.63965,13519.42969,13519.42969,117700
8/13/2013,13696.36035,13867,13689.49023,13867,13867,126100
8/14/2013,13936.74023,14050.16016,13747.17969,14050.16016,14050.16016,152600
8/15/2013,13845.63965,13981.16016,13711.12012,13752.94043,13752.94043,137800
8/16/2013,13532.61035,13739.51953,13532.61035,13650.11035,13650.11035,129600
8/19/2013,13669.74023,13758.12988,13589.78027,13758.12988,13758.12988,96900
8/20/2013,13632.95996,13730.08984,13383.17969,13396.37988,13396.37988,138000
8/21/2013,13431.28027,13499.99023,13250.36035,13424.33008,13424.33008,148300
8/22/2013,13314.04981,13447.33008,13238.73047,13365.16992,13365.16992,133200
8/23/2013,13583.75977,13774.66016,13575.40039,13660.54981,13660.54981,164200
8/26/2013,13719.55957,13741.49023,13586.83984,13636.28027,13636.28027,104100
8/27/2013,13551.75,13678.79004,13517.09961,13542.37012,13542.37012,116800
8/28/2013,13285.03027,13392.57031,13188.13965,13338.45996,13338.45996,132800
8/29/2013,13382.9502,13463.13965,13364.82031,13459.70996,13459.70996,121400
8/30/2013,13573.24023,13615.98047,13335.91016,13388.86035,13388.86035,156700
9/2/2013,13438.07031,13613.48047,13407.53027,13572.91992,13572.91992,112600
9/3/2013,13748.67969,13978.44043,13748.67969,13978.44043,13978.44043,162400
9/4/2013,13875.16992,14056.87988,13843.61035,14053.87012,14053.87012,138400
9/5/2013,14140.2002,14156.5,13981.51953,14064.82031,14064.82031,146600
9/6/2013,14088.41016,14099.12988,13834.51953,13860.80957,13860.80957,139900
9/9/2013,14141.66992,14251.45996,14117.67969,14205.23047,14205.23047,173500
9/10/2013,14318.71973,14441.80957,14296.78027,14423.36035,14423.36035,209900
9/11/2013,14511.74023,14561.45996,14422.71973,14425.07031,14425.07031,170000
9/12/2013,14397.90039,14455.37012,14321.57031,14387.26953,14387.26953,118400
9/13/2013,14316.7002,14439.92969,14233.12012,14404.66992,14404.66992,180700
9/17/2013,14456.99023,14474.53027,14311.66992,14311.66992,14311.66992,121300
9/18/2013,14411.54981,14625.96973,14396.41016,14505.36035,14505.36035,155900
9/19/2013,14680.40039,14766.17969,14581.79004,14766.17969,14766.17969,174600
9/20/2013,14801.63965,14816.65039,14702.25,14742.41992,14742.41992,162500
9/24/2013,14742.41992,14767.71973,14607.26953,14732.61035,14732.61035,114900
9/25/2013,14713.03027,14737.98047,14620.53027,14620.53027,14620.53027,151000
9/26/2013,14553.05957,14799.12012,14410.51953,14799.12012,14799.12012,156600
9/27/2013,14803.99023,14817.5,14699.20996,14760.07031,14760.07031,162100
9/30/2013,14530.62012,14619.24023,14425.82031,14455.79981,14455.79981,157300
10/1/2013,14517.98047,14642.96973,14471.7002,14484.71973,14484.71973,153000
10/2/2013,14492.46973,14569.2002,14114.54004,14170.49023,14170.49023,173500
10/3/2013,14140.11035,14219.88965,14082.30957,14157.25,14157.25,145300
10/4/2013,14029.73047,14149.76953,13944.26953,14024.30957,14024.30957,145300
10/7/2013,14057.79004,14073.23047,13841.92969,13853.32031,13853.32031,146100
10/8/2013,13794.74023,13929.63965,13748.94043,13894.61035,13894.61035,163700
10/9/2013,13789.88965,14037.83984,13751.84961,14037.83984,14037.83984,162100
10/10/2013,14097.62012,14200.30957,14077.03027,14194.70996,14194.70996,143200
10/11/2013,14376.88965,14447.87012,14320.29981,14404.74023,14404.74023,169900
10/15/2013,14404.74023,14510.37012,14404.74023,14441.54004,14441.54004,125600
10/16/2013,14433.63965,14493.66992,14417.61035,14467.13965,14467.13965,116200
10/17/2013,14640.08008,14664.21973,14492.66992,14586.50977,14586.50977,135600
10/18/2013,14589.59961,14610.08984,14503.08984,14561.54004,14561.54004,120100
10/21/2013,14624.03027,14727.84961,14624.03027,14693.57031,14693.57031,99100
10/22/2013,14677.08008,14747.76953,14641.78027,14713.25,14713.25,99200
10/23/2013,14784.41016,14799.28027,14426.04981,14426.04981,14426.04981,153500
10/24/2013,14344.74023,14499.51953,14273.70996,14486.41016,14486.41016,144900
10/25/2013,14439.13965,14442.12012,14088.19043,14088.19043,14088.19043,139000
