Date,Open,High,Low,Close,Adj Close,Volume
3/11/2013,2000.569946,2006.300049,1982.380005,2003.349976,2003.349976,398200
3/12/2013,2006.839966,2007.439941,1990.170044,1993.339966,1993.339966,390200
3/13/2013,1994.790039,1999.72998,1988.189941,1999.72998,1999.72998,353000
3/14/2013,2000.069946,2002.130005,1978.569946,2002.130005,2002.130005,331000
3/15/2013,2009.709961,2009.709961,1985.910034,1986.5,1986.5,307400
3/18/2013,1974.709961,1982.920044,1968.180054,1968.180054,1968.180054,304200
3/19/2013,1978.410034,1989.459961,1973.22998,1978.560059,1978.560059,326800
3/20/2013,1969.189941,1978.170044,1959.400024,1959.410034,1959.410034,332800
3/21/2013,1969.300049,1973.26001,1950.819946,1950.819946,1950.819946,262800
3/22/2013,1949.030029,1956.329956,1946.050049,1948.709961,1948.709961,259600
3/25/2013,1968.849976,1981.75,1968.140015,1977.670044,1977.670044,276200
3/26/2013,1976.810059,1990.22998,1975.599976,1983.699951,1983.699951,298800
3/27/2013,1991.910034,1996.560059,1973.719971,1993.439941,1993.439941,362600
3/28/2013,1989.699951,1995.310059,1985.449951,1993.52002,1993.52002,367600
3/29/2013,2007.119995,2013.209961,2003.959961,2004.890015,2004.890015,341600
4/1/2013,2009.939941,2010.150024,1994.540039,1995.98999,1995.98999,269200
4/2/2013,1996.810059,2001.780029,1973.27002,1986.150024,1986.150024,496200
4/3/2013,1990.709961,1992.400024,1972.02002,1983.219971,1983.219971,396400
4/4/2013,1963.390015,1965.189941,1938.890015,1959.449951,1959.449951,415400
4/5/2013,1948.329956,1952.099976,1916.77002,1927.22998,1927.22998,372600
4/8/2013,1927.040039,1933.949951,1918.689941,1918.689941,1918.689941,313400
4/9/2013,1918.130005,1934.73999,1901.959961,1920.73999,1920.73999,356600
4/10/2013,1933.72998,1939.189941,1923.430054,1935.579956,1935.579956,320200
4/11/2013,1944.530029,1949.800049,1926.540039,1949.800049,1949.800049,386600
4/12/2013,1954.219971,1956.209961,1919.900024,1924.22998,1924.22998,407400
