Date,Open,High,Low,Close,Adj Close,Volume
3/11/2013,31.549999,31.85,31.1,31.25,31.25,7923516
3/12/2013,31.799999,31.799999,31.049999,31.15,31.15,7634680
3/13/2013,31.15,31.35,30.700001,31.15,31.15,6854459
3/14/2013,30.799999,31.1,30.5,31.049999,31.049999,6739700
3/15/2013,31,31.299999,30.65,30.9,30.9,8776541
3/18/2013,30.35,30.799999,30,30.299999,30.299999,8806919
3/19/2013,30.9,31.950001,30.700001,31.700001,31.700001,17045444
3/20/2013,32.200001,32.799999,31.950001,32.200001,32.200001,19234150
3/21/2013,32.700001,33.150002,32.349998,32.950001,32.950001,16112978
3/22/2013,32.700001,32.900002,32.099998,32.349998,32.349998,9839157
3/25/2013,32.950001,33.299999,32.5,33.299999,33.299999,8447060
3/26/2013,33.049999,33.599998,32.099998,33.049999,33.049999,18216517
3/27/2013,33.450001,33.450001,32.549999,32.799999,32.799999,12873063
3/28/2013,32.599998,32.799999,32.099998,32.400002,32.400002,10391496
4/2/2013,32.400002,32.75,32,32.400002,32.400002,6972499
4/3/2013,32.799999,32.799999,32.200001,32.349998,32.349998,4879817
4/5/2013,32.349998,32.349998,30.450001,30.799999,30.799999,15190831
4/8/2013,30.5,30.799999,30.299999,30.450001,30.450001,6647500
4/9/2013,30.700001,31.799999,30.700001,31.65,31.65,13208806
4/10/2013,32,32.200001,31.85,32.200001,32.200001,10112673
4/11/2013,32.700001,32.700001,32.099998,32.299999,32.299999,9476578
4/12/2013,32.150002,32.5,31.75,32,32,5289421
4/15/2013,31.6,31.700001,31.15,31.35,31.35,6814003
4/16/2013,31,31.5,30.700001,31.299999,31.299999,6479963
4/17/2013,31.299999,31.65,31.1,31.25,31.25,7222846
4/18/2013,31,31.4,30.799999,31,31,8134151
4/19/2013,31.15,31.25,30.799999,31.15,31.15,5659222
4/22/2013,31.299999,32.099998,31,31.85,31.85,11247280
4/23/2013,32.400002,32.400002,31.75,31.9,31.9,5970400
4/24/2013,32.25,32.950001,32.099998,32.900002,32.900002,12212261
4/25/2013,33.299999,34.049999,33.049999,33.900002,33.900002,23384415
4/26/2013,34.150002,34.5,34.049999,34.25,34.25,16095698
4/29/2013,34.5,35,34.049999,34.950001,34.950001,13282217
4/30/2013,34.900002,35.099998,34.099998,34.75,34.75,17266029
5/2/2013,34.75,34.75,33.299999,33.400002,33.400002,17078207
5/3/2013,33.599998,34.599998,33.599998,34.150002,34.150002,10909080
5/6/2013,34.599998,36.200001,34.599998,36.150002,36.150002,23909439
5/7/2013,36.299999,37.799999,36.299999,36.900002,36.900002,17119881
5/8/2013,37,38.200001,36.849998,38,38,17739059
5/9/2013,38.400002,38.450001,37.549999,38,38,10814096
5/10/2013,38,38.400002,37.5,38,38,12011168
5/13/2013,38.400002,39.150002,38,38.599998,38.599998,18035611
5/14/2013,38.599998,38.849998,38.099998,38.299999,38.299999,7980268
5/15/2013,38.049999,38.849998,37.799999,38.5,38.5,12892538
5/16/2013,38.849998,39,38.299999,38.75,38.75,9692673
5/20/2013,38.75,40.650002,38.75,40,40,13331338
5/21/2013,39.799999,40.099998,39.400002,39.549999,39.549999,7851000
5/22/2013,39.549999,39.599998,39,39.150002,39.150002,4115178
5/23/2013,38.849998,39.200001,37.950001,38,38,11255978
5/24/2013,37.900002,38.75,37.900002,38.650002,38.650002,7723452
5/27/2013,38.549999,38.700001,38.200001,38.400002,38.400002,5986965
5/28/2013,38.5,39.599998,38.400002,39.200001,39.200001,7789473
5/29/2013,39.200001,39.650002,39.150002,39.400002,39.400002,6712340
5/30/2013,39.349998,40.150002,39.349998,39.950001,39.950001,16889409
5/31/2013,40.700001,41.200001,40.299999,40.599998,40.599998,21443972
6/3/2013,40.599998,41.400002,40.549999,41.25,41.25,9455280
6/4/2013,41.400002,41.799999,40.75,41.599998,41.599998,8491392
6/5/2013,41.599998,41.700001,40.700001,41.049999,41.049999,9301927
6/6/2013,40.299999,40.349998,39.299999,39.599998,39.599998,14488178
6/7/2013,39.700001,40.849998,39.5,40.549999,40.549999,12688607
6/10/2013,40.849998,41.549999,40.450001,41.450001,41.450001,9962316
6/11/2013,41.900002,42.400002,40.950001,41.599998,41.599998,11039490
6/13/2013,41.599998,41.599998,39.5,39.900002,39.900002,21861351
6/14/2013,40.5,42.400002,40.099998,41.799999,41.799999,84717186
6/17/2013,41.799999,42.200001,41.150002,41.5,41.5,24973432
6/18/2013,41,44.400002,40.650002,44,44,24530667
6/19/2013,44.799999,44.950001,42.650002,44,44,16032411
6/20/2013,43.299999,43.700001,42.599998,42.950001,42.950001,13669370
6/21/2013,40.5,41.150002,39.049999,39.349998,39.349998,50167815
6/24/2013,38.900002,39.349998,35.950001,37.099998,37.099998,40660450
6/25/2013,36.450001,38.700001,34.650002,37.849998,37.849998,39475235
6/26/2013,38.599998,39.299999,37.599998,38.5,38.5,18660921
6/27/2013,38.700001,38.950001,37.900002,38.150002,38.150002,13406913
6/28/2013,38.599998,38.599998,37.799999,38,38,12388920
7/2/2013,38,38.200001,37,37.5,37.5,16198558
7/3/2013,37.75,37.75,36.450001,36.799999,36.799999,15461794
7/4/2013,37.299999,37.450001,36.349998,36.799999,36.799999,7271822
7/5/2013,37.049999,37.549999,36.599998,37.400002,37.400002,10568731
7/8/2013,36.900002,37.200001,36.200001,36.950001,36.950001,7848588
7/9/2013,36.549999,36.849998,35.450001,35.549999,35.549999,23085546
7/10/2013,35.900002,36.700001,35.900002,36.349998,36.349998,16417484
7/11/2013,36.950001,39.099998,36.849998,38.950001,38.950001,24828651
7/12/2013,39.349998,39.349998,38.299999,38.549999,38.549999,7720560
7/15/2013,38.799999,38.849998,37.700001,38.150002,38.150002,7555263
7/16/2013,38.450001,38.599998,37.700001,38.25,38.25,5297062
7/17/2013,38.450001,39.75,38.200001,38.700001,38.700001,13231648
7/18/2013,39,39.200001,38.5,38.950001,38.950001,6381202
7/19/2013,39.25,39.700001,38.75,39.099998,39.099998,9267594
7/22/2013,39.450001,39.700001,39,39.25,39.25,4082782
7/23/2013,39.650002,40.400002,39.450001,40.099998,40.099998,10958080
7/24/2013,40.25,41.25,39.799999,40.950001,40.950001,11002644
7/25/2013,41.049999,41.349998,40.400002,40.650002,40.650002,7217949
7/26/2013,40.400002,41.549999,40,40.299999,40.299999,9396559
7/29/2013,40.099998,40.349998,39.349998,39.900002,39.900002,7916386
7/30/2013,39.950001,40.599998,39.599998,40.349998,40.349998,8548883
7/31/2013,40.400002,41.299999,40.400002,40.849998,40.849998,8463053
8/1/2013,41.150002,41.599998,40.950001,41.349998,41.349998,4963602
8/2/2013,41.599998,42,40.75,40.900002,40.900002,7934851
8/5/2013,40.799999,41.900002,40.5,40.950001,40.950001,5247281
8/6/2013,41,42.150002,40.849998,41.799999,41.799999,7331704
8/7/2013,41.349998,42.099998,40.549999,40.849998,40.849998,7069276
8/8/2013,41.349998,41.650002,40.950001,41.5,41.5,4540052
8/9/2013,41.5,41.700001,41.049999,41.25,41.25,5259426
8/12/2013,41.150002,42.5,41.099998,42.450001,42.450001,11283585
8/13/2013,42.799999,43.599998,42.700001,43.549999,43.549999,9948389
8/14/2013,43.549999,43.549999,43.549999,43.549999,43.549999,0
8/15/2013,43.700001,44.25,43.099998,43.349998,43.349998,12584006
8/16/2013,43.099998,44.099998,42.799999,43.900002,43.900002,6584060
8/19/2013,43.200001,44.150002,43.200001,44,44,5395491
8/20/2013,44,44.200001,42.200001,42.900002,42.900002,8270165
8/21/2013,43.5,43.900002,42.950001,43.5,43.5,11623946
8/22/2013,43.25,44,43.150002,43.549999,43.549999,6003812
8/23/2013,43.849998,44.75,43.849998,44.349998,44.349998,10671229
8/26/2013,44.950001,45.599998,44.650002,45.450001,45.450001,11175215
8/27/2013,45,46.299999,45,46,46,14745037
8/28/2013,45.299999,45.5,44.599998,45.150002,45.150002,16820379
8/29/2013,45.299999,46,45.049999,45.950001,45.950001,8246620
8/30/2013,45.950001,47.349998,45.950001,47.200001,47.200001,12943799
9/2/2013,47.950001,49.599998,47.5,49.150002,49.150002,22063693
9/3/2013,49.700001,50.200001,49.5,49.950001,49.950001,12549838
9/4/2013,49.150002,50.599998,49.099998,49.700001,49.700001,7605610
9/5/2013,50,50.599998,50,50.450001,50.450001,9063278
9/6/2013,50.049999,50.25,49.799999,50,50,9259299
9/9/2013,49.75,51.599998,49.75,50.950001,50.950001,7955867
9/10/2013,51,52.950001,51,52.900002,52.900002,9483822
9/11/2013,52.700001,53.549999,52.25,52.599998,52.599998,13265019
9/12/2013,52.799999,53.299999,52.25,53.299999,53.299999,11143863
9/13/2013,53.5,53.5,51.900002,52.349998,52.349998,11350554
9/16/2013,53.599998,55.5,53.599998,55.349998,55.349998,11741740
