Date,Open,High,Low,Close,Volume
1/5/2018,9.4333,9.4517,9.3999,9.4062,0
1/4/2018,9.3901,9.4513,9.3837,9.4335,0
1/3/2018,9.4235,9.4337,9.3814,9.3916,0
1/2/2018,9.3855,9.4428,9.3776,9.424,0
1/1/2018,9.3778,9.3864,9.3715,9.3833,0
12/29/2017,9.3345,9.3989,9.3298,9.3738,0
12/28/2017,9.2851,9.348,9.2851,9.3344,0
12/27/2017,9.2634,9.3064,9.2598,9.2851,0
12/26/2017,9.2764,9.2811,9.2516,9.263,0
12/25/2017,9.2711,9.2894,9.2569,9.2775,0
12/22/2017,9.2843,9.2865,9.241,9.2706,0
12/21/2017,9.2856,9.3014,9.2672,9.2836,0
12/20/2017,9.2524,9.3108,9.2491,9.2872,0
12/19/2017,9.2093,9.2645,9.2065,9.2541,0
12/18/2017,9.1809,9.2491,9.1684,9.2085,0
12/15/2017,9.1957,9.2284,9.1809,9.1811,0
12/14/2017,9.2296,9.2638,9.1896,9.1959,0
12/13/2017,9.1677,9.2342,9.156,9.23,0
12/12/2017,9.1872,9.2081,9.1471,9.1672,0
12/11/2017,9.1859,9.2239,9.1813,9.1872,0
12/8/2017,9.1899,9.1957,9.1556,9.1823,0
12/7/2017,9.2173,9.2287,9.1897,9.1915,0
12/6/2017,9.2438,9.2601,9.2047,9.2169,0
12/5/2017,9.2772,9.2856,9.2221,9.2439,0
12/4/2017,9.283,9.2892,9.2453,9.2772,0
12/1/2017,9.2968,9.3286,9.2569,9.2901,0
11/30/2017,9.2509,9.3194,9.2213,9.2968,0
11/29/2017,9.2388,9.2754,9.2249,9.2513,0
11/28/2017,9.2805,9.3021,9.2284,9.2403,0
11/27/2017,9.3176,9.332,9.279,9.2808,0
11/24/2017,9.2561,9.3279,9.2408,9.3158,0
11/23/2017,9.2335,9.2604,9.2271,9.2574,0
11/22/2017,9.1687,9.2408,9.1644,9.234,0
11/21/2017,9.164,9.1854,9.1501,9.1687,0
11/20/2017,9.2082,9.2242,9.1557,9.1645,0
11/17/2017,9.1928,9.2321,9.1889,9.2125,0
11/16/2017,9.2044,9.2155,9.1799,9.1921,0
11/15/2017,9.205,9.2596,9.1965,9.2048,0
11/14/2017,9.1023,9.2127,9.0959,9.2056,0
11/13/2017,9.1007,9.1072,9.076,9.1016,0
11/10/2017,9.08,9.1136,9.0669,9.0999,0
11/9/2017,9.0401,9.091,9.0316,9.0796,0
11/8/2017,9.0428,9.0611,9.027,9.0417,0
11/7/2017,9.0579,9.0643,9.0152,9.0428,0
11/6/2017,9.0572,9.0703,9.0346,9.0579,0
11/3/2017,9.0949,9.123,9.0505,9.0577,0
11/2/2017,9.0631,9.1195,9.0582,9.0945,0
11/1/2017,9.0856,9.097,9.0552,9.0633,0
10/31/2017,9.0864,9.097,9.0679,9.0853,0
10/30/2017,9.0543,9.094,9.0473,9.0866,0
10/27/2017,9.0901,9.0968,9.0337,9.0602,0
10/26/2017,9.2163,9.2349,9.0808,9.0904,0
10/25/2017,9.1777,9.2233,9.1692,9.2173,0
10/24/2017,9.1652,9.2031,9.1617,9.1786,0
10/23/2017,9.1856,9.1915,9.1474,9.1651,0
10/20/2017,9.2449,9.25,9.1774,9.1957,0
10/19/2017,9.2056,9.2515,9.1822,9.2454,0
10/18/2017,9.1867,9.2188,9.158,9.205,0
10/17/2017,9.2109,9.2142,9.1631,9.1872,0
10/16/2017,9.2318,9.2326,9.1996,9.2097,0
10/13/2017,9.2365,9.2708,9.2162,9.2302,0
10/12/2017,9.2601,9.2734,9.2337,9.237,0
10/11/2017,9.2151,9.2683,9.2053,9.259,0
10/10/2017,9.1641,9.2293,9.1622,9.214,0
10/9/2017,9.155,9.1783,9.1463,9.1651,0
10/6/2017,9.1453,9.1642,9.1095,9.1596,0
10/5/2017,9.1806,9.1982,9.1347,9.1458,0
10/4/2017,9.1738,9.203,9.1656,9.1817,0
10/3/2017,9.1654,9.1979,9.1363,9.1735,0
10/2/2017,9.2313,9.2313,9.1615,9.1663,0
9/29/2017,9.2079,9.244,9.1944,9.2282,0
9/28/2017,9.1723,9.2177,9.1539,9.2072,0
9/27/2017,9.2115,9.2153,9.1492,9.1722,0
9/26/2017,9.2582,9.2697,9.186,9.2125,0
9/25/2017,9.3354,9.3415,9.2464,9.2579,0
9/22/2017,9.32,9.3745,9.3162,9.3307,0
9/21/2017,9.2776,9.333,9.2577,9.32,0
9/20/2017,9.361,9.3849,9.2544,9.2768,0
9/19/2017,9.3447,9.371,9.3284,9.361,0
9/18/2017,9.3415,9.3577,9.3129,9.344,0
9/15/2017,9.3124,9.371,9.2974,9.3382,0
9/14/2017,9.2864,9.3143,9.2469,9.3124,0
9/13/2017,9.3475,9.3698,9.2759,9.2868,0
9/12/2017,9.3358,9.3606,9.3173,9.3475,0
9/11/2017,9.4073,9.4073,9.334,9.3361,0
9/8/2017,9.3963,9.4373,9.3774,9.4026,0
9/7/2017,9.3257,9.4252,9.3222,9.3954,0
9/6/2017,9.3239,9.3527,9.3137,9.3257,0
9/5/2017,9.3085,9.345,9.2873,9.3239,0
9/4/2017,9.2779,9.3288,9.2739,9.3085,0
9/1/2017,9.3208,9.375,9.2726,9.2782,0
8/31/2017,9.2986,9.3237,9.2509,9.3207,0
8/30/2017,9.3694,9.3796,9.297,9.2995,0
8/29/2017,9.3706,9.4433,9.3465,9.3682,0
8/28/2017,9.3247,9.3765,9.3229,9.3718,0
8/25/2017,9.2292,9.339,9.2118,9.3231,0
8/24/2017,9.2393,9.2502,9.2212,9.23,0
8/23/2017,9.2058,9.2543,9.1875,9.2398,0
8/22/2017,9.2438,9.2534,9.1921,9.2053,0
8/21/2017,9.2034,9.2554,9.1778,9.2439,0
8/18/2017,9.1713,9.2115,9.1586,9.2017,0
8/17/2017,9.2058,9.2223,9.1241,9.1723,0
8/16/2017,9.1801,9.2144,9.1377,9.2038,0
8/15/2017,9.2135,9.2243,9.1445,9.1811,0
8/14/2017,9.2294,9.2609,9.2035,9.2135,0
8/11/2017,9.2019,9.2627,9.1834,9.2431,0
8/10/2017,9.1883,9.2135,9.1462,9.2028,0
8/9/2017,9.1915,9.2048,9.1353,9.19,0
8/8/2017,9.2226,9.2514,9.1638,9.1948,0
8/7/2017,9.2002,9.2418,9.1994,9.2239,0
8/4/2017,9.2762,9.2969,9.1675,9.2046,0
8/3/2017,9.2656,9.3005,9.247,9.2791,0
8/2/2017,9.2197,9.3107,9.2133,9.2673,0
8/1/2017,9.247,9.2513,9.2066,9.221,0
7/31/2017,9.1641,9.2526,9.1532,9.2487,0
7/28/2017,9.1174,9.1895,9.1117,9.1779,0
7/27/2017,9.1615,9.1961,9.0957,9.1188,0
7/26/2017,9.0978,9.17,9.0685,9.1632,0
7/25/2017,9.0846,9.1448,9.0783,9.0948,0
7/24/2017,9.1044,9.1274,9.0745,9.0885,0
7/21/2017,9.0824,9.1231,9.0733,9.1085,0
7/20/2017,8.9881,9.1052,8.9634,9.0837,0
7/19/2017,9.0161,9.0213,8.985,8.9918,0
7/18/2017,8.9577,9.0422,8.95,9.0187,0
7/17/2017,8.9441,8.9652,8.9214,8.9582,0
7/14/2017,8.8976,8.9564,8.8937,8.9504,0
7/13/2017,8.9115,8.9491,8.8784,8.9005,0
7/12/2017,8.9567,8.9764,8.8965,8.9141,0
7/11/2017,8.9036,8.9677,8.8914,8.9592,0
7/10/2017,8.8974,8.9225,8.892,8.9061,0
7/7/2017,8.9206,8.936,8.8876,8.9062,0
7/6/2017,8.8633,8.9262,8.8428,8.922,0
7/5/2017,8.8563,8.8773,8.829,8.8635,0
7/4/2017,8.8733,8.8901,8.8507,8.8576,0
7/3/2017,8.9138,8.9244,8.8671,8.8771,0
6/30/2017,8.9295,8.9364,8.8902,8.9202,0
6/29/2017,8.8764,8.9337,8.8744,8.93,0
6/28/2017,8.8434,8.891,8.809,8.8793,0
6/27/2017,8.7178,8.855,8.7159,8.8453,0
6/26/2017,8.7353,8.7531,8.7114,8.72,0
6/23/2017,8.6951,8.7439,8.6898,8.7314,0
6/22/2017,8.7098,8.7201,8.688,8.6976,0
6/21/2017,8.6844,8.7151,8.6778,8.7125,0
6/20/2017,8.6952,8.7093,8.6715,8.6859,0
6/19/2017,8.7334,8.7477,8.6901,8.6961,0
6/16/2017,8.694,8.7384,8.6861,8.7347,0
6/15/2017,8.744,8.7595,8.6827,8.6949,0
6/14/2017,8.7398,8.8108,8.726,8.7477,0
6/13/2017,8.7364,8.7546,8.7204,8.7416,0
6/12/2017,8.7271,8.7611,8.7252,8.7375,0
6/9/2017,8.7431,8.7654,8.7051,8.7294,0
6/8/2017,8.7726,8.7867,8.7268,8.744,0
6/7/2017,8.7875,8.795,8.7314,8.7745,0
6/6/2017,8.7669,8.7962,8.7591,8.7896,0
6/5/2017,8.7837,8.7914,8.7519,8.7698,0
6/2/2017,8.7347,8.7928,8.73,8.7869,0
6/1/2017,8.7576,8.7708,8.7266,8.7365,0
5/31/2017,8.7147,8.7717,8.6968,8.761,0
5/30/2017,8.6987,8.7335,8.6562,8.7172,0
5/29/2017,8.7098,8.7235,8.6967,8.7012,0
5/26/2017,8.7332,8.7562,8.695,8.7152,0
5/25/2017,8.7366,8.7656,8.7198,8.7341,0
5/24/2017,8.708,8.7399,8.6972,8.7383,0
5/23/2017,8.7462,8.7747,8.7006,8.7097,0
5/22/2017,8.717,8.7691,8.6892,8.7484,0
5/19/2017,8.6372,8.7285,8.633,8.7226,0
5/18/2017,8.6861,8.6991,8.6171,8.6401,0
5/17/2017,8.6308,8.6903,8.6264,8.6874,0
5/16/2017,8.5463,8.6428,8.5429,8.6313,0
5/15/2017,8.5133,8.5603,8.5065,8.5471,0
5/12/2017,8.459,8.5241,8.4551,8.5192,0
5/11/2017,8.4619,8.4852,8.4419,8.4603,0
5/10/2017,8.4623,8.4869,8.449,8.4622,0
5/9/2017,8.5017,8.512,8.454,8.4641,0
5/8/2017,8.5586,8.5805,8.4954,8.5034,0
5/5/2017,8.5479,8.5639,8.5213,8.5605,0
5/4/2017,8.4697,8.5509,8.461,8.5486,0
5/3/2017,8.5027,8.5122,8.4666,8.471,0
5/2/2017,8.477,8.5087,8.4701,8.5048,0
5/1/2017,8.4818,8.4968,8.4633,8.4779,0
4/28/2017,8.4593,8.5184,8.4453,8.4761,0
4/27/2017,8.4826,8.5076,8.4422,8.4604,0
4/26/2017,8.4983,8.5221,8.4456,8.4833,0
4/25/2017,8.4531,8.5192,8.4409,8.5,0
4/24/2017,8.4889,8.5016,8.4124,8.4542,0
4/21/2017,8.3306,8.3508,8.3031,8.3412,0
4/20/2017,8.324,8.3796,8.3225,8.3326,0
4/19/2017,8.342,8.3484,8.3165,8.327,0
4/18/2017,8.2712,8.3486,8.2656,8.3418,0
4/17/2017,8.2483,8.2975,8.2398,8.2725,0
4/14/2017,8.2489,8.2672,8.2426,8.2483,0
4/13/2017,8.2855,8.2994,8.2464,8.2514,0
4/12/2017,8.2404,8.297,8.2272,8.2888,0
4/11/2017,8.231,8.2614,8.2189,8.2393,0
4/10/2017,8.2272,8.2433,8.2107,8.2338,0
4/7/2017,8.2681,8.289,8.2175,8.2273,0
4/6/2017,8.2825,8.3033,8.2575,8.2707,0
4/5/2017,8.2921,8.3069,8.2607,8.2843,0
4/4/2017,8.2913,8.298,8.2622,8.2942,0
4/3/2017,8.282,8.3019,8.2689,8.2911,0
3/31/2017,8.2932,8.319,8.2746,8.2784,0
3/30/2017,8.362,8.3692,8.2892,8.2941,0
3/29/2017,8.3971,8.4109,8.3421,8.365,0
3/28/2017,8.4351,8.4462,8.3858,8.3997,0
3/27/2017,8.384,8.471,8.3824,8.4388,0
3/24/2017,8.3734,8.4048,8.3559,8.3869,0
3/23/2017,8.3848,8.394,8.3617,8.3751,0
3/22/2017,8.3928,8.4089,8.3683,8.385,0
3/21/2017,8.3377,8.4039,8.3215,8.3957,0
3/20/2017,8.3345,8.3719,8.3259,8.3394,0
3/17/2017,8.356,8.3737,8.3251,8.3346,0
3/16/2017,8.3336,8.3631,8.3092,8.3584,0
3/15/2017,8.2349,8.3431,8.2333,8.3361,0
3/14/2017,8.2714,8.2831,8.2304,8.2366,0
3/13/2017,8.2852,8.3199,8.2681,8.272,0
3/10/2017,8.2099,8.3097,8.2059,8.2862,0
3/9/2017,8.1845,8.2464,8.1723,8.2124,0
3/8/2017,8.2035,8.2125,8.1801,8.1863,0
3/7/2017,8.2161,8.2349,8.196,8.2041,0
3/6/2017,8.2396,8.2629,8.2081,8.2158,0
3/3/2017,8.1551,8.2492,8.1492,8.2468,0
3/2/2017,8.1868,8.1912,8.1439,8.1556,0
3/1/2017,8.2069,8.2202,8.1608,8.1881,0
2/28/2017,8.2153,8.2535,8.2018,8.2103,0
2/27/2017,8.1955,8.2516,8.1868,8.2171,0
2/24/2017,8.2096,8.242,8.1904,8.1979,0
2/23/2017,8.1911,8.2219,8.1748,8.2112,0
2/22/2017,8.1779,8.2064,8.1414,8.1921,0
2/21/2017,8.2329,8.2398,8.1676,8.178,0
2/20/2017,8.2365,8.2559,8.227,8.237,0
2/17/2017,8.2816,8.2871,8.2287,8.238,0
2/16/2017,8.2235,8.2896,8.214,8.2822,0
2/15/2017,8.2049,8.2355,8.1655,8.226,0
2/14/2017,8.2222,8.251,8.1927,8.2078,0
2/13/2017,8.2478,8.2708,8.2164,8.2232,0
2/10/2017,8.2663,8.2783,8.2291,8.2553,0
2/9/2017,8.2987,8.3096,8.2605,8.2673,0
2/8/2017,8.286,8.3146,8.2533,8.3019,0
2/7/2017,8.3393,8.342,8.2636,8.2884,0
2/6/2017,8.3629,8.3794,8.3024,8.3403,0
2/3/2017,8.3463,8.3793,8.3111,8.3658,0
2/2/2017,8.3537,8.4018,8.343,8.3484,0
2/1/2017,8.3772,8.3884,8.3247,8.3565,0
1/31/2017,8.295,8.3903,8.2861,8.3781,0
1/30/2017,8.2934,8.3348,8.2368,8.2972,0
1/27/2017,8.2862,8.3252,8.267,8.3017,0
1/26/2017,8.3344,8.353,8.2653,8.2879,0
1/25/2017,8.3234,8.3567,8.3072,8.3377,0
1/24/2017,8.3474,8.3579,8.314,8.3243,0
1/23/2017,8.2868,8.3558,8.286,8.3499,0
1/20/2017,8.2708,8.3111,8.2412,8.3028,0
1/19/2017,8.2431,8.2833,8.2119,8.2722,0
1/18/2017,8.3076,8.3107,8.2401,8.2453,0
1/17/2017,8.2189,8.3138,8.2152,8.3091,0
1/16/2017,8.2511,8.2544,8.2024,8.223,0
1/13/2017,8.2287,8.2775,8.2163,8.2544,0
1/12/2017,8.2045,8.2881,8.1966,8.2292,0
1/11/2017,8.184,8.2379,8.1059,8.2066,0
1/10/2017,8.1989,8.2432,8.18,8.1849,0
1/9/2017,8.1718,8.209,8.1492,8.2013,0
1/6/2017,8.2217,8.239,8.1586,8.169,0
1/5/2017,8.1327,8.2339,8.1252,8.2249,0
1/4/2017,8.0688,8.1435,8.0563,8.1344,0
1/3/2017,8.1082,8.1378,8.0188,8.0714,0
1/2/2017,8.1643,8.1699,8.1029,8.1135,0
12/30/2016,8.134,8.2627,8.1267,8.1547,0
12/29/2016,8.0775,8.1389,8.0706,8.1362,0
12/28/2016,8.112,8.1318,8.0439,8.0785,0
12/27/2016,8.1116,8.1211,8.0931,8.1137,0
12/26/2016,8.1076,8.1268,8.0986,8.1157,0
12/23/2016,8.1002,8.1237,8.0896,8.1134,0
12/22/2016,8.0894,8.1504,8.0869,8.1004,0
12/21/2016,8.0654,8.1129,8.0596,8.0923,0
12/20/2016,8.0793,8.0949,8.038,8.0676,0
12/19/2016,8.1081,8.1372,8.0698,8.0792,0
12/16/2016,8.0827,8.1372,8.0728,8.1165,0
12/15/2016,8.172,8.1799,8.0418,8.0821,0
12/14/2016,8.2404,8.2761,8.1416,8.1746,0
12/13/2016,8.2487,8.2747,8.2227,8.2422,0
12/12/2016,8.1854,8.2622,8.1649,8.25,0
12/9/2016,8.2323,8.2491,8.1681,8.1953,0
12/8/2016,8.3377,8.4329,8.2174,8.2328,0
12/7/2016,8.3122,8.3536,8.3035,8.3402,0
12/6/2016,8.3455,8.3679,8.2939,8.3127,0
12/5/2016,8.2766,8.3742,8.1452,8.3474,0
12/2/2016,8.2679,8.2922,8.2378,8.2768,0
12/1/2016,8.21,8.2752,8.2073,8.2698,0
11/30/2016,8.2577,8.2746,8.1834,8.2125,0
11/29/2016,8.2311,8.265,8.1904,8.2599,0
11/28/2016,8.2162,8.2873,8.1904,8.2333,0
11/25/2016,8.1839,8.2457,8.1704,8.2113,0
11/24/2016,8.1833,8.2114,8.1548,8.1862,0
11/23/2016,8.2403,8.2551,8.162,8.1874,0
11/22/2016,8.2406,8.2666,8.2059,8.2421,0
11/21/2016,8.2069,8.2614,8.2034,8.2444,0
11/18/2016,8.2398,8.2569,8.1972,8.2127,0
11/17/2016,8.2929,8.3352,8.2349,8.243,0
11/16/2016,8.3163,8.3465,8.272,8.2938,0
11/15/2016,8.3273,8.3904,8.3086,8.3176,0
11/14/2016,8.4145,8.4189,8.305,8.3302,0
11/11/2016,8.4467,8.4782,8.3996,8.4224,0
11/10/2016,8.4608,8.4992,8.4248,8.4489,0
11/9/2016,8.5473,8.7622,8.4552,8.4614,0
11/8/2016,8.5607,8.5849,8.5343,8.5503,0
11/7/2016,8.6346,8.6384,8.5515,8.5623,0
11/4/2016,8.609,8.6437,8.5907,8.6408,0
11/3/2016,8.6048,8.6308,8.5749,8.6123,0
11/2/2016,8.5714,8.6284,8.5678,8.6065,0
11/1/2016,8.5141,8.5861,8.4959,8.5735,0
10/31/2016,8.5175,8.5256,8.4794,8.516,0
10/28/2016,8.4491,8.5264,8.444,8.5204,0
10/27/2016,8.4603,8.4881,8.4376,8.4508,0
10/26/2016,8.4431,8.4903,8.431,8.4625,0
10/25/2016,8.4378,8.4601,8.4136,8.4454,0
10/24/2016,8.4413,8.4582,8.4231,8.4413,0
10/21/2016,8.4772,8.4834,8.4222,8.444,0
10/20/2016,8.5115,8.5653,8.4664,8.4797,0
10/19/2016,8.5185,8.5381,8.4965,8.5132,0
10/18/2016,8.5324,8.5559,8.5092,8.5202,0
10/17/2016,8.5123,8.5439,8.5041,8.5343,0
10/14/2016,8.5753,8.5807,8.5073,8.5121,0
10/13/2016,8.5354,8.581,8.5201,8.5764,0
10/12/2016,8.5729,8.5925,8.5335,8.5396,0
10/11/2016,8.6388,8.6463,8.5696,8.5761,0
10/10/2016,8.6888,8.6903,8.6325,8.6414,0
10/7/2016,8.6472,8.6946,8.6127,8.69,0
10/6/2016,8.6903,8.6982,8.6395,8.6498,0
10/5/2016,8.6882,8.7177,8.6778,8.6924,0
10/4/2016,8.6927,8.7187,8.6357,8.6912,0
10/3/2016,8.7124,8.7218,8.6883,8.6949,0
9/30/2016,8.7034,8.7271,8.646,8.7188,0
9/29/2016,8.6951,8.7258,8.6814,8.7045,0
9/28/2016,8.6945,8.7147,8.6682,8.6966,0
9/27/2016,8.7264,8.734,8.676,8.6974,0
9/26/2016,8.7041,8.7483,8.7012,8.7279,0
9/23/2016,8.691,8.7218,8.6793,8.7074,0
9/22/2016,8.6793,8.7311,8.6708,8.6921,0
9/21/2016,8.6502,8.687,8.6233,8.6776,0
9/20/2016,8.6678,8.6989,8.6438,8.6523,0
9/19/2016,8.6586,8.6883,8.6473,8.6688,0
9/16/2016,8.7208,8.7338,8.6466,8.6568,0
9/15/2016,8.7243,8.7544,8.7027,8.7233,0
9/14/2016,8.7006,8.747,8.6942,8.728,0
9/13/2016,8.7142,8.7382,8.6888,8.7048,0
9/12/2016,8.7103,8.7417,8.6956,8.7153,0
9/9/2016,8.7323,8.7576,8.6839,8.7131,0
9/8/2016,8.715,8.787,8.7103,8.7353,0
9/7/2016,8.7256,8.7408,8.7063,8.719,0
9/6/2016,8.6418,8.7379,8.6364,8.7289,0
9/5/2016,8.646,8.6735,8.6366,8.6441,0
9/2/2016,8.6855,8.7285,8.6455,8.6519,0
9/1/2016,8.6532,8.6946,8.6299,8.6866,0
8/31/2016,8.6427,8.6631,8.6264,8.6563,0
8/30/2016,8.6761,8.6859,8.633,8.6442,0
8/29/2016,8.6804,8.694,8.6527,8.6783,0
8/26/2016,8.7463,8.7976,8.6691,8.6862,0
8/25/2016,8.7305,8.7645,8.7261,8.7505,0
8/24/2016,8.7628,8.7736,8.7168,8.7334,0
8/23/2016,8.7718,8.8064,8.7597,8.7647,0
8/22/2016,8.7627,8.7879,8.737,8.7753,0
8/19/2016,8.7994,8.811,8.7626,8.7812,0
8/18/2016,8.755,8.8137,8.7469,8.8032,0
8/17/2016,8.7426,8.7766,8.7149,8.7536,0
8/16/2016,8.6724,8.7836,8.6661,8.7456,0
8/15/2016,8.6594,8.6901,8.6485,8.6739,0
8/12/2016,8.6372,8.7052,8.6303,8.6566,0
8/11/2016,8.6654,8.6823,8.6332,8.6384,0
8/10/2016,8.6211,8.682,8.6097,8.6689,0
8/9/2016,8.5996,8.6294,8.584,8.625,0
8/8/2016,8.5967,8.6143,8.5856,8.6044,0
8/5/2016,8.631,8.6568,8.5642,8.5969,0
8/4/2016,8.6485,8.6575,8.6192,8.6321,0
8/3/2016,8.7085,8.7178,8.6414,8.6503,0
8/2/2016,8.6602,8.7205,8.6548,8.7135,0
8/1/2016,8.667,8.6782,8.6533,8.6629,0
7/29/2016,8.5884,8.691,8.5837,8.6684,0
7/28/2016,8.5758,8.6237,8.5688,8.5905,0
7/27/2016,8.5182,8.5846,8.5006,8.5779,0
7/26/2016,8.5281,8.5568,8.5136,8.5231,0
7/25/2016,8.5081,8.5344,8.4937,8.528,0
7/22/2016,8.552,8.5647,8.4951,8.5145,0
7/21/2016,8.5391,8.5783,8.5151,8.5511,0
7/20/2016,8.5445,8.5566,8.5139,8.543,0
7/19/2016,8.5849,8.5968,8.5295,8.5483,0
7/18/2016,8.5603,8.5977,8.5572,8.587,0
7/15/2016,8.6197,8.646,8.5452,8.5576,0
7/14/2016,8.5991,8.6601,8.5963,8.622,0
7/13/2016,8.5787,8.6267,8.5643,8.6021,0
7/12/2016,8.5765,8.6334,8.5713,8.5798,0
7/11/2016,8.5693,8.5937,8.5441,8.5786,0
7/8/2016,8.58,8.6233,8.5327,8.5762,0
7/7/2016,8.6083,8.6215,8.5717,8.5831,0
7/6/2016,8.5907,8.6209,8.5573,8.6109,0
7/5/2016,8.6499,8.6768,8.5786,8.593,0
7/4/2016,8.6422,8.6641,8.6071,8.6547,0
7/1/2016,8.6148,8.6652,8.5869,8.6397,0
6/30/2016,8.6301,8.6562,8.5517,8.6169,0
6/29/2016,8.5827,8.6364,8.5705,8.6324,0
6/28/2016,8.553,8.6227,8.5412,8.5862,0
6/27/2016,8.5892,8.5999,8.5094,8.5556,0
6/24/2016,8.8348,8.87,8.4646,8.6283,0
6/23/2016,8.7619,8.8623,8.7611,8.8344,0
6/22/2016,8.7213,8.7959,8.7158,8.7648,0
6/21/2016,8.7767,8.8079,8.7205,8.7231,0
6/20/2016,8.7536,8.8355,8.7528,8.7806,0
6/17/2016,8.7075,8.7689,8.7038,8.7516,0
6/16/2016,8.7341,8.7667,8.6365,8.7104,0
6/15/2016,8.6935,8.7692,8.6827,8.7375,0
6/14/2016,8.7645,8.7754,8.6802,8.6978,0
6/13/2016,8.7327,8.7757,8.7178,8.766,0
6/10/2016,8.7808,8.7938,8.7279,8.7337,0
6/9/2016,8.8436,8.8612,8.7727,8.7831,0
6/8/2016,8.818,8.8575,8.8113,8.8419,0
6/7/2016,8.8176,8.8409,8.8046,8.8202,0
6/6/2016,8.8256,8.8519,8.7967,8.8196,0
6/3/2016,8.6636,8.8378,8.6521,8.8299,0
6/2/2016,8.6917,8.7183,8.6564,8.6651,0
6/1/2016,8.6489,8.7011,8.6328,8.6949,0
5/31/2016,8.6507,8.6808,8.6373,8.6511,0
5/30/2016,8.6304,8.6617,8.6174,8.6602,0
5/27/2016,8.6913,8.6996,8.6255,8.6326,0
5/26/2016,8.6609,8.7119,8.6521,8.6943,0
5/25/2016,8.6527,8.6735,8.6382,8.6625,0
5/24/2016,8.7134,8.7221,8.6451,8.655,0
5/23/2016,8.7119,8.7353,8.6854,8.7149,0
5/20/2016,8.7008,8.7298,8.6933,8.7197,0
5/19/2016,8.7074,8.7219,8.6817,8.7019,0
5/18/2016,8.7795,8.7929,8.7043,8.7097,0
5/17/2016,8.7864,8.8104,8.7705,8.7826,0
5/16/2016,8.7775,8.8075,8.7711,8.7882,0
5/13/2016,8.8261,8.8331,8.7567,8.7785,0
5/12/2016,8.8658,8.8739,8.8192,8.8284,0
5/11/2016,8.8256,8.8856,8.8213,8.8662,0
5/10/2016,8.836,8.8581,8.8155,8.827,0
5/9/2016,8.8465,8.8637,8.827,8.8378,0
5/6/2016,8.8516,8.908,8.8336,8.8519,0
5/5/2016,8.9147,8.9238,8.836,8.8524,0
5/4/2016,8.9213,8.9494,8.8988,8.9169,0
5/3/2016,8.947,9.0132,8.9205,8.9244,0
5/2/2016,8.8797,8.9524,8.8762,8.9485,0
4/29/2016,8.8062,8.891,8.7907,8.8865,0
4/28/2016,8.7774,8.8196,8.7605,8.8076,0
4/27/2016,8.759,8.8145,8.7417,8.7809,0
4/26/2016,8.7348,8.7953,8.7282,8.7624,0
