Date,Open,High,Low,Close,Adj Close,Volume
3/11/2013,52.400002,53.150002,52.400002,52.950001,44.998264,2626384
3/12/2013,52.849998,53.5,52.849998,53.049999,45.083248,1581840
3/13/2013,52.900002,53,52.25,52.700001,44.785812,3877172
3/14/2013,52.400002,53.099998,52.299999,52.950001,44.998264,2703195
3/15/2013,53,53.799999,53,53.5,45.465672,3048407
3/18/2013,53.099998,53.299999,52.200001,52.5,44.615845,1499864
3/19/2013,52.5,53.5,52.5,53.150002,45.168236,2498729
3/20/2013,53.150002,53.549999,52.849998,53.200001,45.210724,1915106
3/21/2013,54.299999,54.299999,52.5,52.650002,44.743324,3040486
3/22/2013,53,53.599998,52.950001,53.450001,45.42318,1912564
3/25/2013,54.200001,54.200001,53.549999,53.650002,45.593147,661520
3/26/2013,53.5,53.900002,53.349998,53.549999,45.50816,866337
3/27/2013,53.450001,53.900002,53.450001,53.700001,45.635632,1213344
3/28/2013,53.5,53.900002,52.900002,53.25,45.253216,1846098
4/2/2013,53.25,54.200001,53.25,54.200001,46.060547,1756036
4/3/2013,53.849998,54.799999,53.849998,54.349998,46.188023,1740753
4/5/2013,54.349998,54.900002,54.299999,54.700001,46.485466,2865997
4/8/2013,54.349998,54.75,54.150002,54.450001,46.273006,1108000
4/9/2013,54.799999,54.799999,54.099998,54.400002,46.230515,1557223
4/10/2013,54.549999,55.400002,54.549999,55.400002,47.080341,2492060
4/11/2013,55.299999,55.5,54.75,54.900002,46.655426,1634850
4/12/2013,55.099998,55.400002,54.799999,55.049999,46.782906,985059
4/15/2013,55,55.650002,54.950001,55.400002,47.080341,916134
4/16/2013,55.049999,55.25,54.849998,54.950001,46.697914,989366
4/17/2013,55.349998,55.5,54.849998,55.049999,46.782906,1104000
4/18/2013,55,55.200001,54.900002,55.150002,46.867882,1868382
4/19/2013,55.599998,55.599998,54.599998,55.049999,46.782906,2554602
4/22/2013,54.849998,55.200001,54.799999,55.049999,46.782906,685982
4/23/2013,55.200001,55.75,55.200001,55.450001,47.122837,1441152
4/24/2013,55.450001,55.799999,55.25,55.799999,47.420273,880000
4/25/2013,55.150002,55.700001,55.099998,55.450001,47.122837,908849
4/26/2013,55.349998,55.900002,55.349998,55.799999,47.420273,768000
4/29/2013,55.400002,56,55.200001,55.400002,47.080341,679530
4/30/2013,55.900002,56.299999,55.599998,56.299999,47.845184,1402239
5/2/2013,56.299999,56.400002,55.650002,56.349998,47.887676,1189703
5/3/2013,56.599998,56.799999,56.299999,56.75,48.227604,1002554
5/6/2013,56.900002,56.900002,56.200001,56.549999,48.057636,1195777
5/7/2013,56.900002,56.900002,55.900002,55.950001,47.547749,2308594
5/8/2013,56.25,56.25,55.75,55.799999,47.420273,2363927
5/9/2013,55.650002,56.549999,55.650002,56.099998,47.675209,2055710
5/10/2013,55.900002,56.299999,55.549999,55.700001,47.335289,2022000
5/13/2013,55.849998,56.599998,55.150002,56.5,48.015141,2435324
5/14/2013,56.400002,56.5,55.200001,55.400002,47.080341,1301237
5/15/2013,55.349998,56.200001,55.349998,56.150002,47.717712,1790127
5/16/2013,56.099998,56.75,56,56.549999,48.057636,5126230
5/20/2013,56.549999,57.799999,56.549999,57.450001,48.822483,2062150
5/21/2013,57,57.799999,56.950001,57.700001,49.034939,2444000
5/22/2013,57.650002,58.349998,56.049999,57.299999,48.695011,1757628
5/23/2013,56.099998,56.150002,54.900002,54.950001,47.747875,2766169
5/24/2013,55.700001,55.75,54.950001,55.049999,47.83477,1593389
5/27/2013,55.5,56.400002,55,56.349998,48.964375,1309872
5/28/2013,56.849998,57.25,56.299999,57.150002,49.659523,1746473
5/29/2013,56.799999,56.799999,55,55.25,48.008553,2833080
5/30/2013,55.099998,55.099998,52.349998,53.200001,46.227238,9897755
5/31/2013,53,54.200001,53,54,46.922386,11679110
6/3/2013,53.700001,53.900002,52.799999,53.349998,46.357571,3091110
6/4/2013,53,53.75,53,53.450001,46.444469,1522497
6/5/2013,54,54.200001,51.5,52.099998,45.271412,4536302
6/6/2013,51.549999,51.799999,50.799999,50.849998,44.185242,2284695
6/7/2013,50.849998,51.400002,50.799999,50.950001,44.272141,2765980
6/10/2013,51.599998,52.599998,51.400002,52.5,45.618988,2435182
6/11/2013,53.200001,53.200001,51.200001,51.299999,44.576271,2571711
6/13/2013,51.299999,51.799999,50.150002,51.25,44.532822,3629836
6/14/2013,51.599998,52.400002,51.400002,51.900002,45.097626,1413599
6/17/2013,52,54,52,53.450001,46.444469,3639625
6/18/2013,53.75,54.200001,53.049999,54.099998,47.009274,3224574
6/19/2013,54.299999,54.599998,53.5,54,46.922386,1742823
6/20/2013,53.400002,53.400002,52,52.5,45.618988,2302079
6/21/2013,51.700001,53.049999,51.5,52.849998,45.923107,2288804
6/24/2013,52.799999,53.200001,52.099998,52.75,45.836216,1501865
6/25/2013,52.349998,52.950001,51.650002,52,45.184517,1962574
6/26/2013,52.5,52.900002,51.549999,52,45.184517,2845690
6/27/2013,52.75,53.75,52.400002,53.650002,46.618256,2910904
6/28/2013,53.049999,53.450001,51.549999,51.700001,44.923843,5790426
7/2/2013,51.700001,52.75,51.549999,52.049999,45.227966,2590110
7/3/2013,52,52.5,51.5,51.650002,44.88039,1721835
7/4/2013,51.599998,52.049999,51.599998,51.849998,45.05418,1347161
7/5/2013,52.049999,53.299999,52.049999,53.299999,46.314137,1792746
7/8/2013,53.299999,53.299999,52.150002,52.450001,45.575539,802402
7/9/2013,52.450001,53,52.099998,53,46.053448,1095766
7/10/2013,52.75,53.200001,52.099998,52.599998,45.705879,1085495
7/11/2013,52.400002,53.299999,52.400002,53.25,46.270687,1554018
7/12/2013,53.25,53.299999,52.049999,52.150002,45.314869,1813406
7/15/2013,52.549999,53,52.5,52.549999,45.662434,1165893
7/16/2013,52.549999,53,52.450001,52.599998,45.705879,1233003
7/17/2013,52.950001,53.099998,52.650002,52.950001,46.010006,718000
7/18/2013,52.950001,53.25,52.549999,52.900002,45.966557,863640
7/19/2013,53.049999,53.200001,52.599998,53.049999,46.096901,1303516
7/22/2013,53,53.349998,52.700001,53.049999,46.096901,918826
7/23/2013,52.549999,53.200001,52.549999,53.150002,46.183796,1744927
7/24/2013,53.400002,53.5,53,53.349998,46.357571,1793388
7/25/2013,52.549999,53.450001,52.5,52.900002,45.966557,2800841
7/26/2013,53.150002,53.150002,52.849998,52.849998,45.923107,2262825
7/29/2013,53.099998,53.25,52.849998,53.150002,46.183796,1163775
7/30/2013,53.299999,53.400002,53.049999,53.200001,46.227238,4048599
7/31/2013,52.900002,53.599998,52.900002,53.549999,46.531361,2528899
8/1/2013,53.75,54.150002,53.400002,53.900002,46.835491,1182542
8/2/2013,54.5,55.049999,54.200001,55.049999,47.83477,1956293
8/5/2013,54.900002,55.650002,54.900002,55.5,48.225784,1666467
8/6/2013,55,55.25,54.5,55.049999,47.83477,1595696
8/7/2013,54.5,55.049999,54.25,54.599998,47.443741,1836321
8/8/2013,54.849998,55.25,54.549999,55,47.791317,3040323
8/9/2013,54.849998,55.099998,54.450001,54.799999,47.617527,1799029
8/12/2013,54.400002,54.450001,53.650002,53.900002,46.835491,2712257
8/13/2013,54.200001,54.200001,53.25,53.650002,46.618256,1701460
8/14/2013,53.650002,53.650002,53.650002,53.650002,46.618256,0
8/15/2013,54.400002,54.450001,53.75,54.099998,47.009274,1342289
8/16/2013,53.5,54.099998,53.25,53.5,46.487919,1872099
8/19/2013,53.099998,53.25,52.849998,53.099998,46.140343,1757254
8/20/2013,53.099998,53.099998,52.150002,52.200001,45.358307,2053582
8/21/2013,52.599998,52.599998,52.099998,52.200001,45.358307,1512000
8/22/2013,52,52.25,51.900002,52,45.184517,2273093
8/23/2013,52.5,52.5,52,52.049999,45.227966,2035459
8/26/2013,52.049999,52.549999,52,52.5,45.618988,1289929
8/27/2013,52,52.25,51.700001,52.049999,45.662846,1736802
8/28/2013,51.599998,52.099998,51.599998,51.900002,45.531261,1359462
8/29/2013,51.849998,52.099998,51.75,51.900002,45.531261,875867
8/30/2013,52,52.450001,51.799999,52.400002,45.969898,1495205
9/2/2013,52.900002,53.349998,52.25,53.049999,46.540142,1117179
9/3/2013,53.25,53.400002,52.75,52.950001,46.452408,772415
9/4/2013,53,53.650002,52.849998,53.450001,46.891056,1681172
9/5/2013,53.349998,53.450001,52.700001,52.799999,46.320812,1780376
9/6/2013,52.400002,52.549999,52,52.200001,45.794441,3009447
9/9/2013,52.5,52.900002,52.200001,52.400002,45.969898,979280
9/10/2013,52.400002,52.599998,52.099998,52.25,45.838303,1017505
9/11/2013,52.099998,52.5,52.099998,52.5,46.057629,1691773
9/12/2013,53,53.5,52.5,53.150002,46.627865,1942787
9/13/2013,53,53.150002,52.5,52.549999,46.101494,886092
9/16/2013,53.200001,54,53,53.950001,47.329697,1502835
9/17/2013,53.799999,54.299999,53.799999,54,47.373566,1435121
9/18/2013,54.349998,54.599998,53.799999,54.349998,47.680611,1078838
9/19/2013,54.700001,55.5,54.150002,54.450001,47.768345,3203393
9/23/2013,54.450001,55.5,54.25,54.599998,47.899933,650005
9/24/2013,54.549999,54.75,53.700001,54.25,47.59288,779504
9/25/2013,54.450001,54.900002,53.900002,54.099998,47.461292,956500
9/26/2013,54.099998,54.200001,53.5,53.849998,47.24197,755650
9/27/2013,54.200001,54.200001,53.549999,53.599998,47.022644,802450
9/30/2013,53.650002,54.150002,53.349998,53.75,47.154236,2335696
10/2/2013,53.75,55,53.400002,54.900002,48.163124,2195838
10/3/2013,55.200001,55.200001,54.349998,54.900002,48.163124,1391595
10/4/2013,54.799999,54.799999,53.849998,54.299999,47.636745,1451752
10/7/2013,54,54,53.549999,53.799999,47.198105,1837015
10/8/2013,53.650002,54.400002,53.650002,54.099998,47.461292,844674
10/9/2013,54,54.450001,53.799999,54.049999,47.417427,1093232
10/10/2013,54.450001,54.450001,53.299999,53.400002,46.847187,1690287
10/11/2013,53.700001,54.099998,53.700001,54,47.373566,2010504
10/15/2013,54,54.75,54,54.700001,47.987659,868172
10/16/2013,54.900002,54.900002,54.049999,54.25,47.59288,1102954
10/17/2013,54.75,54.75,54.200001,54.5,47.812206,1302408
10/18/2013,54.5,54.5,54.099998,54.349998,47.680611,556170
10/21/2013,54.349998,54.349998,53.700001,53.799999,47.198105,1237213
10/22/2013,54.5,54.5,53.75,54.150002,47.505154,1221752
10/23/2013,54.450001,54.450001,53.450001,53.5,46.934914,1498380
10/24/2013,53.900002,53.900002,53.200001,53.25,46.715599,1051780
10/25/2013,53.75,53.799999,53,53.150002,46.627865,790280
10/28/2013,52.900002,53.099998,52.75,52.849998,46.364681,479262
10/29/2013,53,53.150002,52.849998,53,46.496273,1192604
10/30/2013,53.099998,54.450001,53.049999,54.400002,47.72448,1792370
10/31/2013,54.400002,54.400002,53.650002,53.950001,47.329697,1665959
11/1/2013,53.650002,54,53.099998,53.25,46.715599,715089
11/4/2013,53.5,53.75,53.299999,53.5,46.934914,773070
11/5/2013,53.900002,53.900002,53.349998,53.650002,47.066517,1208792
11/6/2013,53.349998,53.799999,53.099998,53.25,46.715599,1216000
11/7/2013,53.5,53.5,52.549999,52.799999,46.320812,1385624
11/8/2013,53.049999,53.150002,52.200001,52.299999,45.882175,1538302
11/11/2013,52.5,52.5,52,52.349998,45.926037,906799
11/12/2013,53.400002,53.650002,52.049999,52.299999,45.882175,1241050
11/13/2013,52.650002,52.650002,51.549999,51.599998,45.268066,1570456
11/14/2013,52.200001,52.200001,51,51.049999,44.785561,1959854
11/15/2013,51.700001,52.049999,51.25,52,45.618988,1265819
11/18/2013,52.650002,53,52,52.049999,45.662846,1351615
11/19/2013,52.400002,52.400002,50.450001,50.5,44.303051,4248158
11/20/2013,50.700001,50.799999,50.5,50.5,44.303051,3552669
11/21/2013,50.799999,51.900002,50.5,51.849998,45.487389,1638867
11/22/2013,52,52,51.049999,51.099998,44.829426,1231522
11/25/2013,51.799999,51.799999,51.099998,51.25,44.961018,707595
11/26/2013,51.5,52,51.349998,51.799999,45.44352,1866219
11/27/2013,51.950001,51.950001,51.349998,51.75,45.399666,926564
11/28/2013,51.650002,51.700001,51,51,44.741699,1278276
11/29/2013,51,51.650002,50.950001,51.150002,44.873295,1182119
12/2/2013,50.900002,51.900002,50.900002,51.599998,45.268066,1237234
12/3/2013,51.25,51.799999,50.799999,51,44.741699,1581770
12/4/2013,51.400002,51.400002,50.900002,51.200001,44.917152,1232499
12/5/2013,51,51.349998,51,51,44.741699,1093528
12/6/2013,51.450001,51.450001,50.950001,50.950001,44.697834,792513
12/9/2013,51.299999,51.299999,50.75,50.900002,44.653969,927450
12/10/2013,50.849998,50.849998,50,50,43.86441,2281402
12/11/2013,50.599998,50.599998,49.599998,49.599998,43.513493,1543062
12/12/2013,49.950001,50.700001,49.599998,50.299999,44.127594,1478643
12/13/2013,50.599998,50.650002,49.549999,49.599998,43.513493,1312208
12/16/2013,50.049999,50.049999,49.299999,49.299999,43.250305,1046500
12/17/2013,50.049999,50.049999,48.5,48.75,42.767792,1945010
12/18/2013,48.5,49.349998,48.299999,48.400002,42.460747,1967137
12/19/2013,48.900002,49.150002,47.799999,47.900002,42.022106,2235644
12/20/2013,47.900002,48.700001,47.900002,48.549999,42.592339,1303796
12/23/2013,49,49.049999,48.400002,48.549999,42.592339,1258558
12/24/2013,48.950001,49.299999,48.599998,49.099998,43.074844,502475
12/27/2013,49.099998,49.450001,48.849998,49.200001,43.162575,680259
12/30/2013,49.049999,49.200001,48.549999,48.75,42.767792,615492
12/31/2013,49,49.099998,48.549999,48.950001,42.943256,620000
1/2/2014,48.950001,49.25,48.650002,48.799999,42.811665,608000
1/3/2014,49.200001,49.299999,48.75,48.799999,42.811665,1123820
1/6/2014,49.299999,49.299999,48,48,42.109829,1121906
1/7/2014,48,49,47.349998,47.400002,41.583458,2585091
1/8/2014,47.700001,47.799999,46.549999,46.700001,40.96936,3143213
1/9/2014,46.75,47,45.849998,46.150002,40.486847,1950300
1/10/2014,46.75,46.849998,46,46.400002,40.706173,1816650
